end_rounds,n_players,result,winner,iter
5,5,set,B,1361
7,5,set,C,1362
1,5,tie,,1363
1,5,tie,,1364
7,5,set,C,1365
2,5,tie,,1366
7,5,set,A,1367
1,5,tie,,1368
5,5,set,C,1369
8,5,tie,,1370
10,5,tie,,1371
2,5,tie,,1372
8,5,tie,,1373
10,5,tie,,1374
14,5,tie,,1375
4,5,set,D,1376
4,5,set,B,1377
2,5,tie,,1378
3,5,tie,,1379
2,5,tie,,1380
5,5,set,D,1381
8,5,set,A,1382
3,5,set,C,1383
4,5,set,A,1384
1,5,tie,,1385
5,5,set,E,1386
2,5,tie,,1387
2,5,tie,,1388
2,5,tie,,1389
8,5,set,E,1390
4,5,tie,,1391
1,5,tie,,1392
8,5,set,B,1393
7,5,tie,,1394
3,5,tie,,1395
10,5,set,D,1396
5,5,set,B,1397
10,5,set,C,1398
4,5,set,C,1399
2,5,set,E,1400
10,5,set,B,1401
3,5,set,B,1402
8,5,set,D,1403
15,5,set,D,1404
6,5,set,D,1405
12,5,set,C,1406
1,5,tie,,1407
3,5,set,D,1408
5,5,tie,,1409
6,5,set,D,1410
1,5,tie,,1411
5,5,set,E,1412
7,5,set,A,1413
4,5,set,A,1414
4,5,set,C,1415
3,5,tie,,1416
10,5,set,A,1417
14,5,tie,,1418
6,5,set,D,1419
8,5,tie,,1420
8,5,tie,,1421
3,5,set,C,1422
33,5,set,A,1423
4,5,set,E,1424
3,5,set,D,1425
1,5,tie,,1426
7,5,set,E,1427
7,5,tie,,1428
14,5,set,A,1429
7,5,tie,,1430
10,5,set,B,1431
7,5,set,D,1432
2,5,tie,,1433
10,5,tie,,1434
1,5,tie,,1435
2,5,tie,,1436
8,5,tie,,1437
1,5,tie,,1438
12,5,tie,,1439
4,5,set,D,1440
5,5,set,D,1441
15,5,set,E,1442
3,5,set,E,1443
8,5,set,A,1444
14,5,set,C,1445
1,5,tie,,1446
12,5,tie,,1447
10,5,set,B,1448
5,5,set,A,1449
2,5,set,E,1450
1,5,tie,,1451
11,5,set,D,1452
3,5,set,C,1453
8,5,set,A,1454
6,5,set,C,1455
14,5,set,D,1456
7,5,set,E,1457
12,5,set,C,1458
11,5,set,B,1459
1,5,tie,,1460
1,5,tie,,1461
13,5,tie,,1462
11,5,set,B,1463
8,5,tie,,1464
8,5,tie,,1465
1,5,tie,,1466
4,5,set,C,1467
8,5,set,B,1468
6,5,set,C,1469
6,5,set,B,1470
9,5,set,C,1471
3,5,tie,,1472
19,5,set,B,1473
4,5,set,E,1474
4,5,set,A,1475
7,5,set,B,1476
1,5,tie,,1477
3,5,set,C,1478
5,5,tie,,1479
4,5,set,B,1480
6,5,tie,,1481
4,5,set,A,1482
6,5,set,B,1483
7,5,tie,,1484
4,5,set,A,1485
2,5,tie,,1486
6,5,tie,,1487
3,5,set,A,1488
5,5,set,A,1489
3,5,set,A,1490
5,5,tie,,1491
1,5,tie,,1492
5,5,tie,,1493
4,5,set,C,1494
3,5,tie,,1495
4,5,tie,,1496
7,5,set,D,1497
16,5,tie,,1498
7,5,set,B,1499
10,5,tie,,1500
2,5,set,E,1501
7,5,set,E,1502
7,5,tie,,1503
4,5,set,E,1504
5,5,set,D,1505
1,5,tie,,1506
2,5,tie,,1507
11,5,tie,,1508
3,5,tie,,1509
1,5,tie,,1510
3,5,set,D,1511
6,5,tie,,1512
4,5,set,E,1513
5,5,set,B,1514
3,5,set,A,1515
22,5,set,D,1516
11,5,set,A,1517
11,5,set,D,1518
3,5,tie,,1519
2,5,tie,,1520
5,5,set,A,1521
6,5,set,E,1522
5,5,set,A,1523
5,5,tie,,1524
6,5,tie,,1525
1,5,tie,,1526
12,5,set,E,1527
21,5,set,A,1528
10,5,tie,,1529
4,5,set,C,1530
3,5,tie,,1531
2,5,tie,,1532
1,5,tie,,1533
2,5,tie,,1534
2,5,set,A,1535
5,5,set,A,1536
1,5,tie,,1537
18,5,set,C,1538
7,5,set,E,1539
11,5,set,B,1540
3,5,set,A,1541
2,5,set,A,1542
11,5,set,A,1543
11,5,set,B,1544
5,5,set,B,1545
3,5,set,A,1546
14,5,set,C,1547
2,5,set,A,1548
4,5,tie,,1549
1,5,tie,,1550
4,5,set,D,1551
7,5,tie,,1552
5,5,set,A,1553
6,5,tie,,1554
9,5,set,B,1555
7,5,set,B,1556
8,5,set,E,1557
10,5,set,B,1558
6,5,set,A,1559
11,5,set,E,1560
7,5,set,E,1561
5,5,tie,,1562
4,5,set,D,1563
9,5,set,C,1564
1,5,tie,,1565
7,5,set,A,1566
1,5,tie,,1567
4,5,set,C,1568
30,5,tie,,1569
3,5,set,B,1570
4,5,set,A,1571
1,5,tie,,1572
6,5,set,C,1573
15,5,set,B,1574
6,5,tie,,1575
4,5,tie,,1576
3,5,set,E,1577
1,5,tie,,1578
7,5,tie,,1579
3,5,set,E,1580
1,5,tie,,1581
17,5,tie,,1582
6,5,tie,,1583
6,5,set,A,1584
2,5,set,E,1585
4,5,set,D,1586
6,5,set,B,1587
16,5,set,E,1588
3,5,set,E,1589
2,5,set,D,1590
2,5,set,E,1591
4,5,tie,,1592
1,5,tie,,1593
2,5,tie,,1594
9,5,set,A,1595
3,5,set,B,1596
6,5,tie,,1597
12,5,set,D,1598
8,5,tie,,1599
1,5,tie,,1600
8,5,tie,,1601
4,5,tie,,1602
3,5,set,A,1603
3,5,tie,,1604
4,5,tie,,1605
2,5,tie,,1606
7,5,set,D,1607
3,5,set,D,1608
9,5,set,E,1609
11,5,set,B,1610
2,5,tie,,1611
1,5,tie,,1612
5,5,set,E,1613
3,5,set,A,1614
10,5,set,B,1615
6,5,set,C,1616
7,5,tie,,1617
14,5,set,A,1618
2,5,tie,,1619
5,5,set,B,1620
1,5,tie,,1621
1,5,tie,,1622
7,5,set,D,1623
12,5,set,E,1624
5,5,set,C,1625
4,5,set,D,1626
11,5,set,E,1627
8,5,tie,,1628
4,5,set,C,1629
5,5,tie,,1630
13,5,tie,,1631
4,5,tie,,1632
1,5,tie,,1633
2,5,tie,,1634
16,5,tie,,1635
5,5,set,A,1636
3,5,tie,,1637
2,5,tie,,1638
10,5,set,D,1639
1,5,tie,,1640
2,5,tie,,1641
3,5,tie,,1642
7,5,set,B,1643
5,5,set,A,1644
4,5,tie,,1645
2,5,tie,,1646
3,5,set,D,1647
7,5,tie,,1648
4,5,set,B,1649
5,5,set,C,1650
1,5,tie,,1651
3,5,set,B,1652
5,5,set,C,1653
4,5,set,E,1654
6,5,tie,,1655
2,5,tie,,1656
4,5,set,C,1657
2,5,set,E,1658
3,5,tie,,1659
11,5,tie,,1660
7,5,tie,,1661
5,5,set,E,1662
22,5,tie,,1663
7,5,set,C,1664
8,5,set,A,1665
6,5,set,E,1666
4,5,set,D,1667
4,5,set,E,1668
4,5,tie,,1669
3,5,tie,,1670
8,5,set,D,1671
7,5,tie,,1672
10,5,set,B,1673
4,5,tie,,1674
7,5,tie,,1675
4,5,tie,,1676
3,5,set,D,1677
8,5,set,D,1678
10,5,set,B,1679
6,5,set,B,1680
1,5,tie,,1681
1,5,tie,,1682
4,5,set,B,1683
3,5,set,A,1684
5,5,set,E,1685
6,5,set,C,1686
9,5,set,E,1687
10,5,tie,,1688
3,5,tie,,1689
5,5,set,A,1690
6,5,set,C,1691
1,5,tie,,1692
1,5,tie,,1693
13,5,set,E,1694
11,5,set,C,1695
2,5,tie,,1696
2,5,tie,,1697
1,5,tie,,1698
3,5,set,E,1699
3,5,set,C,1700
4,5,tie,,1701
10,5,set,B,1702
5,5,tie,,1703
8,5,tie,,1704
5,5,set,D,1705
3,5,set,C,1706
3,5,set,A,1707
5,5,set,D,1708
9,5,set,B,1709
7,5,tie,,1710
3,5,set,A,1711
3,5,set,C,1712
2,5,tie,,1713
7,5,tie,,1714
15,5,set,E,1715
1,5,tie,,1716
6,5,set,D,1717
1,5,tie,,1718
1,5,tie,,1719
7,5,tie,,1720
5,5,tie,,1721
11,5,tie,,1722
3,5,tie,,1723
7,5,set,B,1724
14,5,set,C,1725
3,5,set,C,1726
9,5,set,A,1727
7,5,set,A,1728
2,5,set,D,1729
7,5,tie,,1730
6,5,set,A,1731
9,5,set,A,1732
7,5,set,D,1733
7,5,set,D,1734
6,5,set,B,1735
5,5,tie,,1736
8,5,tie,,1737
4,5,tie,,1738
8,5,tie,,1739
6,5,tie,,1740
3,5,tie,,1741
9,5,set,D,1742
4,5,tie,,1743
5,5,set,D,1744
4,5,set,A,1745
4,5,set,B,1746
8,5,tie,,1747
3,5,tie,,1748
1,5,tie,,1749
4,5,tie,,1750
3,5,set,E,1751
3,5,set,A,1752
1,5,tie,,1753
9,5,tie,,1754
10,5,set,A,1755
7,5,tie,,1756
1,5,tie,,1757
2,5,tie,,1758
4,5,tie,,1759
22,5,set,D,1760
3,5,tie,,1761
6,5,set,A,1762
3,5,tie,,1763
2,5,set,B,1764
6,5,set,B,1765
3,5,set,D,1766
15,5,tie,,1767
2,5,tie,,1768
5,5,tie,,1769
3,5,set,B,1770
4,5,set,D,1771
4,5,tie,,1772
3,5,tie,,1773
5,5,set,E,1774
12,5,set,C,1775
4,5,set,E,1776
17,5,tie,,1777
8,5,set,A,1778
14,5,tie,,1779
2,5,tie,,1780
11,5,tie,,1781
4,5,tie,,1782
1,5,tie,,1783
6,5,set,D,1784
9,5,set,E,1785
6,5,set,E,1786
4,5,set,B,1787
2,5,set,C,1788
1,5,tie,,1789
2,5,tie,,1790
5,5,tie,,1791
1,5,tie,,1792
2,5,tie,,1793
7,5,set,D,1794
5,5,set,D,1795
12,5,tie,,1796
5,5,tie,,1797
4,5,set,B,1798
11,5,tie,,1799
4,5,set,B,1800
1,5,tie,,1801
3,5,tie,,1802
13,5,set,C,1803
2,5,tie,,1804
6,5,set,B,1805
4,5,set,D,1806
9,5,tie,,1807
4,5,set,B,1808
7,5,set,E,1809
2,5,tie,,1810
1,5,tie,,1811
3,5,set,C,1812
7,5,set,D,1813
7,5,tie,,1814
9,5,set,C,1815
9,5,tie,,1816
7,5,tie,,1817
1,5,tie,,1818
2,5,tie,,1819
4,5,set,D,1820
5,5,tie,,1821
14,5,tie,,1822
8,5,set,E,1823
14,5,set,E,1824
9,5,set,C,1825
11,5,tie,,1826
1,5,tie,,1827
4,5,set,C,1828
6,5,set,C,1829
3,5,tie,,1830
1,5,tie,,1831
7,5,tie,,1832
4,5,set,E,1833
4,5,set,D,1834
17,5,set,D,1835
1,5,tie,,1836
5,5,set,A,1837
4,5,set,B,1838
7,5,set,C,1839
5,5,set,E,1840
6,5,set,B,1841
12,5,set,A,1842
1,5,tie,,1843
1,5,tie,,1844
1,5,tie,,1845
6,5,tie,,1846
7,5,tie,,1847
7,5,tie,,1848
2,5,tie,,1849
6,5,tie,,1850
7,5,set,B,1851
18,5,set,D,1852
1,5,tie,,1853
11,5,set,C,1854
17,5,tie,,1855
3,5,set,E,1856
7,5,set,B,1857
1,5,tie,,1858
1,5,tie,,1859
13,5,tie,,1860
8,5,set,B,1861
3,5,tie,,1862
1,5,tie,,1863
5,5,tie,,1864
1,5,tie,,1865
2,5,tie,,1866
4,5,set,C,1867
3,5,set,D,1868
13,5,set,A,1869
2,5,set,D,1870
14,5,set,A,1871
3,5,tie,,1872
1,5,tie,,1873
3,5,set,B,1874
5,5,tie,,1875
4,5,set,B,1876
3,5,set,A,1877
4,5,set,D,1878
1,5,tie,,1879
2,5,tie,,1880
3,5,tie,,1881
5,5,set,A,1882
10,5,set,C,1883
2,5,set,C,1884
4,5,set,C,1885
10,5,tie,,1886
5,5,set,A,1887
13,5,set,D,1888
8,5,tie,,1889
10,5,tie,,1890
6,5,set,B,1891
12,5,set,B,1892
12,5,tie,,1893
5,5,set,A,1894
4,5,set,C,1895
3,5,set,C,1896
9,5,tie,,1897
2,5,tie,,1898
4,5,tie,,1899
2,5,set,E,1900
7,5,set,E,1901
3,5,set,B,1902
2,5,tie,,1903
1,5,tie,,1904
13,5,tie,,1905
3,5,tie,,1906
1,5,tie,,1907
8,5,set,A,1908
2,5,tie,,1909
9,5,set,C,1910
3,5,set,C,1911
7,5,set,A,1912
11,5,tie,,1913
3,5,set,C,1914
7,5,set,B,1915
5,5,set,C,1916
4,5,set,A,1917
1,5,tie,,1918
5,5,set,A,1919
4,5,set,B,1920
8,5,set,E,1921
1,5,tie,,1922
3,5,set,E,1923
11,5,tie,,1924
6,5,tie,,1925
4,5,tie,,1926
7,5,set,B,1927
6,5,set,D,1928
5,5,tie,,1929
5,5,tie,,1930
5,5,set,C,1931
13,5,set,B,1932
8,5,tie,,1933
1,5,tie,,1934
11,5,set,D,1935
3,5,set,D,1936
2,5,tie,,1937
5,5,set,D,1938
3,5,set,A,1939
4,5,set,A,1940
2,5,tie,,1941
11,5,tie,,1942
6,5,tie,,1943
4,5,set,E,1944
1,5,tie,,1945
19,5,set,D,1946
6,5,tie,,1947
3,5,set,B,1948
13,5,tie,,1949
2,5,set,B,1950
9,5,tie,,1951
8,5,set,D,1952
4,5,set,C,1953
4,5,set,B,1954
1,5,tie,,1955
11,5,set,A,1956
5,5,tie,,1957
13,5,set,C,1958
2,5,tie,,1959
4,5,tie,,1960
3,5,set,A,1961
9,5,set,A,1962
8,5,set,A,1963
1,5,tie,,1964
7,5,set,A,1965
8,5,set,C,1966
3,5,tie,,1967
4,5,set,E,1968
7,5,tie,,1969
3,5,tie,,1970
10,5,tie,,1971
10,5,set,D,1972
2,5,tie,,1973
10,5,set,E,1974
4,5,set,C,1975
1,5,tie,,1976
1,5,tie,,1977
4,5,set,B,1978
7,5,set,E,1979
6,5,tie,,1980
1,5,tie,,1981
16,5,set,D,1982
10,5,tie,,1983
8,5,set,C,1984
1,5,tie,,1985
3,5,tie,,1986
7,5,set,D,1987
5,5,tie,,1988
8,5,set,E,1989
3,5,set,A,1990
10,5,tie,,1991
3,5,tie,,1992
20,5,tie,,1993
5,5,set,B,1994
6,5,set,C,1995
1,5,tie,,1996
15,5,tie,,1997
6,5,tie,,1998
6,5,set,A,1999
3,5,set,C,2000
1,5,tie,,2001
16,5,tie,,2002
6,5,tie,,2003
1,5,tie,,2004
7,5,tie,,2005
2,5,set,E,2006
2,5,set,B,2007
6,5,set,A,2008
3,5,tie,,2009
4,5,set,E,2010
9,5,set,A,2011
12,5,set,A,2012
4,5,tie,,2013
8,5,tie,,2014
1,5,tie,,2015
14,5,tie,,2016
1,5,tie,,2017
6,5,tie,,2018
4,5,tie,,2019
5,5,set,E,2020
2,5,tie,,2021
3,5,set,D,2022
2,5,tie,,2023
3,5,set,B,2024
5,5,set,C,2025
2,5,tie,,2026
10,5,set,B,2027
10,5,tie,,2028
2,5,set,E,2029
2,5,tie,,2030
2,5,tie,,2031
7,5,tie,,2032
8,5,tie,,2033
6,5,set,A,2034
9,5,set,D,2035
6,5,tie,,2036
15,5,set,D,2037
1,5,tie,,2038
3,5,tie,,2039
10,5,set,E,2040
2,5,tie,,2041
4,5,tie,,2042
7,5,set,A,2043
1,5,tie,,2044
4,5,set,A,2045
6,5,tie,,2046
14,5,tie,,2047
5,5,set,A,2048
2,5,tie,,2049
3,5,set,E,2050
4,5,tie,,2051
1,5,tie,,2052
5,5,tie,,2053
1,5,tie,,2054
15,5,tie,,2055
6,5,set,A,2056
12,5,tie,,2057
2,5,set,E,2058
2,5,tie,,2059
6,5,set,A,2060
5,5,set,D,2061
3,5,set,A,2062
3,5,set,B,2063
6,5,tie,,2064
1,5,tie,,2065
7,5,tie,,2066
8,5,tie,,2067
9,5,set,B,2068
3,5,set,B,2069
6,5,tie,,2070
6,5,set,E,2071
12,5,tie,,2072
1,5,tie,,2073
4,5,set,D,2074
4,5,set,E,2075
8,5,tie,,2076
11,5,tie,,2077
3,5,tie,,2078
11,5,tie,,2079
5,5,set,B,2080
4,5,tie,,2081
13,5,set,D,2082
5,5,tie,,2083
6,5,tie,,2084
4,5,tie,,2085
8,5,set,A,2086
2,5,tie,,2087
6,5,set,B,2088
12,5,set,B,2089
3,5,tie,,2090
5,5,tie,,2091
10,5,tie,,2092
2,5,set,D,2093
3,5,set,E,2094
3,5,tie,,2095
8,5,tie,,2096
5,5,set,B,2097
5,5,set,A,2098
4,5,tie,,2099
14,5,tie,,2100
1,5,tie,,2101
31,5,set,D,2102
6,5,set,B,2103
3,5,set,A,2104
2,5,tie,,2105
5,5,set,A,2106
1,5,tie,,2107
1,5,tie,,2108
1,5,tie,,2109
5,5,set,C,2110
14,5,tie,,2111
9,5,set,B,2112
3,5,set,E,2113
3,5,set,D,2114
5,5,tie,,2115
6,5,set,B,2116
1,5,tie,,2117
9,5,set,D,2118
4,5,set,B,2119
9,5,tie,,2120
14,5,set,A,2121
3,5,set,E,2122
11,5,set,D,2123
5,5,tie,,2124
10,5,set,B,2125
5,5,tie,,2126
6,5,tie,,2127
1,5,tie,,2128
4,5,set,E,2129
4,5,set,C,2130
4,5,tie,,2131
4,5,set,B,2132
4,5,tie,,2133
11,5,set,E,2134
2,5,set,B,2135
1,5,tie,,2136
6,5,set,A,2137
4,5,set,C,2138
6,5,set,C,2139
4,5,set,B,2140
5,5,tie,,2141
12,5,set,C,2142
2,5,set,B,2143
2,5,tie,,2144
9,5,tie,,2145
10,5,tie,,2146
6,5,set,B,2147
3,5,set,C,2148
1,5,tie,,2149
6,5,tie,,2150
7,5,set,B,2151
5,5,set,B,2152
6,5,tie,,2153
6,5,tie,,2154
6,5,tie,,2155
1,5,tie,,2156
3,5,set,E,2157
2,5,tie,,2158
6,5,set,D,2159
1,5,tie,,2160
8,5,tie,,2161
3,5,set,C,2162
4,5,tie,,2163
6,5,set,D,2164
4,5,set,E,2165
6,5,tie,,2166
17,5,set,B,2167
8,5,set,C,2168
3,5,set,C,2169
3,5,set,E,2170
6,5,set,B,2171
11,5,set,C,2172
3,5,set,B,2173
7,5,set,A,2174
1,5,tie,,2175
5,5,tie,,2176
5,5,tie,,2177
3,5,set,B,2178
15,5,set,E,2179
7,5,set,D,2180
4,5,tie,,2181
3,5,set,E,2182
4,5,set,C,2183
14,5,set,A,2184
4,5,set,A,2185
3,5,set,A,2186
5,5,tie,,2187
5,5,set,E,2188
2,5,tie,,2189
6,5,set,C,2190
10,5,set,B,2191
5,5,set,A,2192
4,5,tie,,2193
1,5,tie,,2194
5,5,set,C,2195
3,5,set,D,2196
6,5,set,A,2197
4,5,set,D,2198
4,5,set,B,2199
10,5,set,C,2200
4,5,set,E,2201
5,5,set,D,2202
3,5,tie,,2203
3,5,set,A,2204
5,5,tie,,2205
3,5,set,B,2206
4,5,set,B,2207
1,5,tie,,2208
3,5,tie,,2209
7,5,set,B,2210
4,5,set,D,2211
6,5,set,E,2212
2,5,set,C,2213
8,5,tie,,2214
4,5,set,A,2215
17,5,set,D,2216
3,5,set,E,2217
9,5,tie,,2218
3,5,tie,,2219
7,5,set,A,2220
4,5,set,B,2221
5,5,tie,,2222
3,5,set,B,2223
12,5,set,E,2224
7,5,set,C,2225
7,5,set,C,2226
6,5,set,A,2227
8,5,set,C,2228
3,5,tie,,2229
14,5,set,C,2230
3,5,set,B,2231
1,5,tie,,2232
12,5,set,B,2233
10,5,set,D,2234
3,5,set,D,2235
1,5,tie,,2236
11,5,set,E,2237
3,5,set,E,2238
4,5,tie,,2239
3,5,set,B,2240
5,5,set,B,2241
6,5,tie,,2242
9,5,set,C,2243
11,5,tie,,2244
6,5,set,D,2245
3,5,set,E,2246
4,5,set,B,2247
5,5,set,B,2248
6,5,set,B,2249
10,5,set,B,2250
10,5,set,D,2251
4,5,set,C,2252
1,5,tie,,2253
14,5,set,E,2254
6,5,set,B,2255
4,5,tie,,2256
2,5,set,C,2257
12,5,set,A,2258
4,5,tie,,2259
5,5,set,E,2260
3,5,tie,,2261
5,5,tie,,2262
1,5,tie,,2263
8,5,tie,,2264
4,5,set,B,2265
4,5,tie,,2266
11,5,set,D,2267
4,5,tie,,2268
1,5,tie,,2269
3,5,set,A,2270
8,5,set,D,2271
2,5,set,A,2272
6,5,set,B,2273
10,5,tie,,2274
1,5,tie,,2275
5,5,tie,,2276
6,5,set,D,2277
5,5,set,A,2278
1,5,tie,,2279
5,5,tie,,2280
16,5,tie,,2281
1,5,tie,,2282
2,5,tie,,2283
3,5,tie,,2284
8,5,set,A,2285
4,5,tie,,2286
16,5,set,E,2287
4,5,tie,,2288
4,5,set,D,2289
2,5,tie,,2290
4,5,set,E,2291
7,5,set,C,2292
17,5,tie,,2293
10,5,set,B,2294
5,5,tie,,2295
4,5,set,A,2296
5,5,set,B,2297
4,5,set,C,2298
3,5,set,C,2299
1,5,tie,,2300
4,5,tie,,2301
6,5,set,B,2302
4,5,tie,,2303
9,5,tie,,2304
24,5,set,D,2305
6,5,set,D,2306
3,5,set,A,2307
1,5,tie,,2308
4,5,tie,,2309
4,5,tie,,2310
4,5,set,C,2311
6,5,tie,,2312
2,5,tie,,2313
16,5,tie,,2314
5,5,set,E,2315
11,5,tie,,2316
1,5,tie,,2317
2,5,tie,,2318
5,5,tie,,2319
1,5,tie,,2320
3,5,tie,,2321
13,5,tie,,2322
5,5,set,D,2323
7,5,set,C,2324
6,5,tie,,2325
6,5,tie,,2326
4,5,tie,,2327
7,5,tie,,2328
7,5,tie,,2329
6,5,set,D,2330
6,5,set,D,2331
2,5,tie,,2332
1,5,tie,,2333
9,5,set,E,2334
3,5,set,C,2335
4,5,set,D,2336
3,5,set,E,2337
17,5,tie,,2338
3,5,set,B,2339
16,5,set,B,2340
6,5,tie,,2341
4,5,tie,,2342
16,5,set,A,2343
21,5,set,C,2344
2,5,set,E,2345
1,5,tie,,2346
3,5,set,D,2347
28,5,tie,,2348
3,5,set,D,2349
20,5,set,C,2350
4,5,tie,,2351
1,5,tie,,2352
5,5,set,A,2353
6,5,set,D,2354
10,5,tie,,2355
1,5,tie,,2356
5,5,set,E,2357
3,5,set,B,2358
5,5,tie,,2359
3,5,tie,,2360
4,5,set,E,2361
4,5,set,D,2362
11,5,set,C,2363
3,5,set,E,2364
6,5,tie,,2365
5,5,tie,,2366
4,5,set,C,2367
5,5,tie,,2368
3,5,set,C,2369
1,5,tie,,2370
4,5,set,D,2371
6,5,set,D,2372
3,5,set,C,2373
1,5,tie,,2374
3,5,tie,,2375
8,5,set,A,2376
4,5,set,B,2377
8,5,tie,,2378
5,5,tie,,2379
2,5,tie,,2380
3,5,set,C,2381
4,5,set,C,2382
11,5,set,C,2383
5,5,set,D,2384
6,5,tie,,2385
3,5,tie,,2386
6,5,tie,,2387
5,5,tie,,2388
4,5,tie,,2389
1,5,tie,,2390
18,5,set,C,2391
6,5,set,A,2392
2,5,tie,,2393
1,5,tie,,2394
14,5,set,A,2395
4,5,tie,,2396
3,5,set,A,2397
4,5,set,D,2398
4,5,set,E,2399
5,5,tie,,2400
3,5,tie,,2401
5,5,set,A,2402
1,5,tie,,2403
4,5,set,C,2404
9,5,set,B,2405
1,5,tie,,2406
4,5,set,B,2407
3,5,tie,,2408
18,5,tie,,2409
1,5,tie,,2410
11,5,set,A,2411
8,5,set,D,2412
3,5,tie,,2413
4,5,set,E,2414
6,5,tie,,2415
1,5,tie,,2416
10,5,set,C,2417
5,5,set,B,2418
8,5,tie,,2419
11,5,set,C,2420
6,5,set,B,2421
7,5,set,D,2422
3,5,set,C,2423
9,5,set,B,2424
3,5,set,A,2425
2,5,tie,,2426
1,5,tie,,2427
14,5,tie,,2428
2,5,tie,,2429
4,5,tie,,2430
4,5,set,B,2431
3,5,tie,,2432
7,5,set,E,2433
4,5,set,D,2434
6,5,set,C,2435
4,5,set,C,2436
6,5,set,E,2437
5,5,set,B,2438
7,5,set,C,2439
3,5,set,D,2440
1,5,tie,,2441
5,5,set,B,2442
5,5,set,E,2443
6,5,set,B,2444
11,5,set,C,2445
1,5,tie,,2446
1,5,tie,,2447
4,5,set,C,2448
3,5,set,B,2449
4,5,tie,,2450
3,5,set,C,2451
6,5,tie,,2452
9,5,tie,,2453
9,5,set,D,2454
5,5,tie,,2455
1,5,tie,,2456
2,5,tie,,2457
4,5,set,D,2458
10,5,tie,,2459
3,5,tie,,2460
1,5,tie,,2461
11,5,set,A,2462
6,5,set,B,2463
2,5,tie,,2464
3,5,set,D,2465
1,5,tie,,2466
5,5,set,C,2467
8,5,tie,,2468
3,5,set,E,2469
9,5,set,C,2470
1,5,tie,,2471
11,5,set,B,2472
1,5,tie,,2473
5,5,set,B,2474
8,5,set,A,2475
4,5,set,D,2476
3,5,tie,,2477
8,5,tie,,2478
3,5,tie,,2479
1,5,tie,,2480
6,5,set,A,2481
4,5,set,D,2482
6,5,tie,,2483
4,5,tie,,2484
7,5,set,D,2485
5,5,set,A,2486
1,5,tie,,2487
6,5,set,A,2488
6,5,set,D,2489
6,5,set,B,2490
4,5,set,A,2491
2,5,tie,,2492
4,5,set,A,2493
3,5,set,D,2494
9,5,tie,,2495
18,5,tie,,2496
6,5,set,A,2497
6,5,tie,,2498
4,5,set,E,2499
4,5,set,A,2500
4,5,set,E,2501
4,5,set,D,2502
9,5,tie,,2503
2,5,set,B,2504
6,5,tie,,2505
10,5,set,D,2506
14,5,tie,,2507
7,5,tie,,2508
5,5,set,C,2509
9,5,tie,,2510
7,5,set,A,2511
1,5,tie,,2512
3,5,set,D,2513
5,5,tie,,2514
3,5,tie,,2515
9,5,set,D,2516
4,5,set,B,2517
4,5,set,E,2518
8,5,set,D,2519
6,5,tie,,2520
4,5,set,C,2521
4,5,set,B,2522
10,5,tie,,2523
8,5,set,A,2524
1,5,tie,,2525
6,5,set,B,2526
14,5,set,D,2527
1,5,tie,,2528
11,5,tie,,2529
7,5,set,D,2530
1,5,tie,,2531
3,5,set,C,2532
8,5,tie,,2533
6,5,set,C,2534
5,5,tie,,2535
4,5,set,A,2536
1,5,tie,,2537
8,5,set,C,2538
4,5,set,D,2539
18,5,set,B,2540
1,5,tie,,2541
4,5,tie,,2542
3,5,set,D,2543
5,5,set,C,2544
7,5,tie,,2545
8,5,set,C,2546
5,5,set,B,2547
6,5,set,B,2548
3,5,set,A,2549
6,5,tie,,2550
4,5,set,C,2551
4,5,set,C,2552
4,5,tie,,2553
12,5,set,D,2554
4,5,set,E,2555
7,5,set,A,2556
7,5,set,E,2557
5,5,set,B,2558
1,5,tie,,2559
4,5,tie,,2560
9,5,set,A,2561
2,5,set,A,2562
7,5,set,C,2563
3,5,set,E,2564
2,5,tie,,2565
12,5,set,C,2566
4,5,set,C,2567
4,5,set,C,2568
4,5,set,B,2569
10,5,set,A,2570
18,5,set,A,2571
6,5,tie,,2572
4,5,tie,,2573
7,5,set,C,2574
1,5,tie,,2575
4,5,set,E,2576
5,5,set,C,2577
7,5,tie,,2578
8,5,set,E,2579
3,5,set,E,2580
8,5,set,A,2581
12,5,tie,,2582
3,5,set,B,2583
9,5,set,D,2584
7,5,set,B,2585
3,5,tie,,2586
3,5,set,E,2587
1,5,tie,,2588
7,5,set,D,2589
3,5,tie,,2590
5,5,set,B,2591
8,5,tie,,2592
6,5,tie,,2593
7,5,set,B,2594
8,5,set,A,2595
4,5,set,D,2596
15,5,set,A,2597
4,5,set,D,2598
8,5,set,E,2599
1,5,tie,,2600
8,5,set,C,2601
4,5,set,D,2602
7,5,tie,,2603
4,5,set,B,2604
3,5,set,C,2605
8,5,set,E,2606
4,5,set,B,2607
3,5,set,E,2608
7,5,set,B,2609
3,5,set,B,2610
1,5,tie,,2611
21,5,tie,,2612
7,5,tie,,2613
8,5,set,B,2614
4,5,tie,,2615
7,5,set,D,2616
4,5,set,C,2617
7,5,set,E,2618
9,5,set,A,2619
4,5,tie,,2620
3,5,tie,,2621
1,5,tie,,2622
1,5,tie,,2623
10,5,tie,,2624
15,5,set,A,2625
8,5,set,E,2626
1,5,tie,,2627
1,5,tie,,2628
3,5,set,A,2629
14,5,set,C,2630
14,5,set,D,2631
