end_rounds,n_players,result,winner,iter
16,3,set,B,2624
8,3,set,A,2625
11,3,set,A,2626
3,3,set,B,2627
12,3,set,C,2628
6,3,set,C,2629
3,3,set,A,2630
20,3,set,C,2631
5,3,set,C,2632
14,3,set,A,2633
5,3,tie,,2634
13,3,set,A,2635
7,3,set,A,2636
20,3,set,A,2637
39,3,set,C,2638
8,3,set,C,2639
5,3,set,B,2640
6,3,set,B,2641
21,3,set,A,2642
9,3,set,C,2643
8,3,set,A,2644
19,3,tie,,2645
16,3,set,A,2646
3,3,set,A,2647
1,3,tie,,2648
3,3,set,B,2649
4,3,set,B,2650
41,3,set,B,2651
6,3,set,A,2652
9,3,set,B,2653
3,3,tie,,2654
22,3,set,A,2655
8,3,set,B,2656
3,3,set,B,2657
4,3,set,C,2658
10,3,set,B,2659
12,3,set,B,2660
5,3,set,B,2661
13,3,set,C,2662
12,3,set,C,2663
14,3,set,B,2664
7,3,set,C,2665
3,3,set,C,2666
1,3,tie,,2667
14,3,tie,,2668
10,3,tie,,2669
4,3,tie,,2670
8,3,set,B,2671
7,3,set,A,2672
5,3,set,A,2673
6,3,set,A,2674
3,3,set,B,2675
30,3,set,A,2676
6,3,set,B,2677
9,3,set,C,2678
2,3,tie,,2679
6,3,set,A,2680
5,3,set,A,2681
4,3,set,C,2682
10,3,set,A,2683
11,3,set,A,2684
3,3,set,A,2685
37,3,set,B,2686
9,3,set,A,2687
11,3,set,C,2688
3,3,set,A,2689
9,3,set,A,2690
9,3,set,A,2691
3,3,set,B,2692
3,3,set,A,2693
46,3,tie,,2694
13,3,set,A,2695
19,3,set,B,2696
21,3,set,B,2697
4,3,set,C,2698
2,3,tie,,2699
14,3,set,C,2700
16,3,set,A,2701
3,3,set,C,2702
12,3,set,B,2703
5,3,set,B,2704
7,3,set,B,2705
19,3,set,A,2706
31,3,set,A,2707
8,3,set,C,2708
11,3,set,A,2709
17,3,set,C,2710
4,3,set,B,2711
18,3,set,B,2712
3,3,set,A,2713
20,3,set,A,2714
20,3,set,A,2715
11,3,set,C,2716
4,3,set,C,2717
22,3,set,C,2718
6,3,set,C,2719
11,3,set,A,2720
1,3,tie,,2721
22,3,set,A,2722
12,3,set,B,2723
7,3,set,B,2724
21,3,set,B,2725
12,3,set,C,2726
8,3,set,C,2727
10,3,set,A,2728
14,3,set,A,2729
5,3,set,A,2730
13,3,set,B,2731
8,3,set,A,2732
7,3,set,A,2733
17,3,set,C,2734
34,3,set,B,2735
8,3,set,B,2736
10,3,set,B,2737
11,3,set,B,2738
6,3,set,A,2739
11,3,set,C,2740
24,3,set,B,2741
3,3,tie,,2742
21,3,set,C,2743
1,3,tie,,2744
10,3,set,B,2745
9,3,set,A,2746
11,3,set,A,2747
10,3,set,B,2748
46,3,set,C,2749
4,3,set,C,2750
5,3,set,A,2751
27,3,set,A,2752
6,3,set,A,2753
8,3,tie,,2754
17,3,set,C,2755
24,3,set,C,2756
19,3,set,B,2757
3,3,set,B,2758
7,3,set,B,2759
4,3,set,C,2760
5,3,set,A,2761
7,3,set,B,2762
33,3,set,B,2763
9,3,set,B,2764
20,3,set,A,2765
10,3,set,C,2766
3,3,set,C,2767
9,3,set,B,2768
13,3,set,B,2769
19,3,set,C,2770
7,3,set,A,2771
8,3,set,B,2772
10,3,set,C,2773
19,3,tie,,2774
12,3,set,C,2775
27,3,set,A,2776
7,3,set,A,2777
2,3,set,B,2778
25,3,set,B,2779
17,3,set,A,2780
4,3,set,C,2781
60,3,tie,,2782
21,3,set,A,2783
5,3,tie,,2784
17,3,set,B,2785
5,3,set,C,2786
18,3,set,C,2787
19,3,set,A,2788
32,3,set,A,2789
4,3,set,A,2790
16,3,set,A,2791
11,3,tie,,2792
4,3,set,A,2793
7,3,set,C,2794
6,3,set,B,2795
19,3,set,C,2796
1,3,tie,,2797
5,3,set,B,2798
9,3,set,A,2799
5,3,set,B,2800
6,3,tie,,2801
11,3,set,B,2802
4,3,set,A,2803
6,3,set,B,2804
9,3,tie,,2805
2,3,set,B,2806
14,3,set,C,2807
6,3,set,A,2808
3,3,set,A,2809
35,3,set,A,2810
8,3,tie,,2811
15,3,set,A,2812
9,3,tie,,2813
48,3,set,C,2814
3,3,set,B,2815
9,3,set,A,2816
20,3,set,A,2817
1,3,tie,,2818
16,3,set,C,2819
5,3,set,C,2820
14,3,set,A,2821
6,3,set,B,2822
12,3,set,B,2823
1,3,tie,,2824
20,3,set,B,2825
12,3,set,B,2826
18,3,set,B,2827
8,3,set,B,2828
8,3,set,A,2829
3,3,set,C,2830
29,3,set,C,2831
10,3,set,C,2832
10,3,set,C,2833
10,3,set,B,2834
5,3,set,B,2835
8,3,set,B,2836
24,3,set,C,2837
9,3,set,A,2838
5,3,set,C,2839
5,3,set,A,2840
5,3,set,B,2841
36,3,set,B,2842
3,3,set,A,2843
6,3,set,A,2844
8,3,set,C,2845
7,3,set,A,2846
7,3,set,B,2847
4,3,set,C,2848
3,3,set,B,2849
9,3,set,C,2850
7,3,set,A,2851
2,3,set,A,2852
8,3,set,B,2853
16,3,set,B,2854
6,3,set,B,2855
21,3,set,B,2856
5,3,set,B,2857
5,3,set,A,2858
13,3,set,A,2859
4,3,tie,,2860
8,3,set,C,2861
12,3,set,B,2862
49,3,set,B,2863
6,3,set,A,2864
6,3,set,B,2865
3,3,set,C,2866
11,3,set,C,2867
9,3,set,A,2868
18,3,set,C,2869
8,3,set,B,2870
3,3,set,A,2871
22,3,set,C,2872
10,3,set,B,2873
11,3,set,B,2874
8,3,set,B,2875
24,3,set,C,2876
5,3,set,A,2877
3,3,tie,,2878
10,3,tie,,2879
7,3,set,C,2880
14,3,set,A,2881
5,3,set,C,2882
8,3,set,B,2883
9,3,set,A,2884
8,3,set,C,2885
11,3,set,B,2886
5,3,set,A,2887
3,3,set,C,2888
5,3,set,A,2889
2,3,set,C,2890
19,3,set,C,2891
13,3,set,C,2892
18,3,set,A,2893
23,3,set,B,2894
11,3,tie,,2895
11,3,set,C,2896
15,3,set,C,2897
3,3,set,C,2898
12,3,set,A,2899
17,3,set,B,2900
4,3,set,B,2901
6,3,set,A,2902
5,3,set,C,2903
20,3,set,B,2904
6,3,tie,,2905
3,3,set,B,2906
7,3,set,C,2907
7,3,set,A,2908
18,3,set,A,2909
13,3,set,C,2910
25,3,set,A,2911
13,3,set,C,2912
10,3,tie,,2913
15,3,set,B,2914
3,3,set,C,2915
14,3,set,A,2916
4,3,set,B,2917
11,3,set,B,2918
7,3,set,C,2919
15,3,set,A,2920
13,3,set,C,2921
7,3,set,C,2922
4,3,tie,,2923
8,3,set,A,2924
9,3,set,B,2925
48,3,set,A,2926
19,3,set,B,2927
10,3,set,A,2928
6,3,set,C,2929
21,3,set,C,2930
41,3,set,A,2931
17,3,set,A,2932
5,3,set,C,2933
4,3,set,C,2934
3,3,set,B,2935
1,3,tie,,2936
23,3,set,B,2937
6,3,set,C,2938
4,3,set,A,2939
24,3,set,A,2940
13,3,set,A,2941
16,3,tie,,2942
5,3,set,A,2943
7,3,set,A,2944
14,3,tie,,2945
8,3,tie,,2946
17,3,set,B,2947
19,3,set,C,2948
18,3,set,A,2949
3,3,set,C,2950
5,3,set,B,2951
7,3,tie,,2952
4,3,set,C,2953
1,3,tie,,2954
26,3,set,A,2955
44,3,set,A,2956
41,3,set,C,2957
44,3,set,B,2958
6,3,set,B,2959
5,3,set,A,2960
11,3,tie,,2961
26,3,set,B,2962
6,3,tie,,2963
18,3,set,C,2964
32,3,set,B,2965
16,3,set,B,2966
37,3,set,A,2967
9,3,set,C,2968
4,3,tie,,2969
5,3,set,B,2970
4,3,set,B,2971
3,3,set,C,2972
4,3,set,C,2973
5,3,set,B,2974
7,3,set,C,2975
4,3,set,C,2976
6,3,set,B,2977
9,3,set,A,2978
11,3,set,C,2979
4,3,set,C,2980
3,3,set,A,2981
5,3,set,C,2982
10,3,set,B,2983
17,3,set,B,2984
11,3,set,B,2985
4,3,set,A,2986
3,3,tie,,2987
6,3,set,A,2988
19,3,set,B,2989
6,3,set,A,2990
32,3,set,C,2991
7,3,tie,,2992
11,3,set,A,2993
9,3,set,A,2994
26,3,set,C,2995
5,3,set,C,2996
14,3,set,A,2997
5,3,set,A,2998
9,3,set,A,2999
15,3,set,A,3000
1,3,tie,,3001
16,3,set,A,3002
11,3,set,B,3003
3,3,set,B,3004
6,3,tie,,3005
29,3,set,B,3006
7,3,set,C,3007
6,3,set,C,3008
4,3,tie,,3009
9,3,set,B,3010
5,3,set,A,3011
21,3,set,C,3012
2,3,set,A,3013
21,3,set,B,3014
25,3,set,A,3015
6,3,set,C,3016
10,3,set,A,3017
6,3,tie,,3018
6,3,set,C,3019
5,3,set,C,3020
3,3,set,A,3021
5,3,set,C,3022
19,3,set,C,3023
7,3,set,C,3024
7,3,set,B,3025
3,3,set,B,3026
5,3,set,A,3027
27,3,set,A,3028
1,3,tie,,3029
19,3,set,A,3030
5,3,set,A,3031
29,3,set,A,3032
14,3,set,B,3033
7,3,set,C,3034
23,3,set,C,3035
11,3,set,A,3036
2,3,set,B,3037
8,3,set,C,3038
10,3,set,A,3039
19,3,set,C,3040
6,3,set,B,3041
8,3,set,B,3042
12,3,set,A,3043
6,3,set,A,3044
32,3,set,A,3045
12,3,set,B,3046
25,3,set,B,3047
35,3,set,C,3048
29,3,set,A,3049
4,3,set,B,3050
4,3,set,C,3051
12,3,set,B,3052
3,3,set,C,3053
6,3,set,C,3054
3,3,set,C,3055
2,3,set,C,3056
17,3,set,A,3057
25,3,set,C,3058
20,3,set,C,3059
6,3,set,C,3060
12,3,set,C,3061
21,3,set,B,3062
17,3,set,A,3063
7,3,tie,,3064
7,3,set,A,3065
20,3,set,C,3066
6,3,set,A,3067
1,3,tie,,3068
11,3,set,C,3069
4,3,set,B,3070
9,3,set,C,3071
20,3,set,A,3072
7,3,set,C,3073
9,3,set,C,3074
10,3,set,B,3075
10,3,set,A,3076
30,3,set,C,3077
49,3,set,B,3078
14,3,tie,,3079
11,3,set,A,3080
29,3,set,C,3081
8,3,set,B,3082
4,3,tie,,3083
9,3,set,A,3084
2,3,set,C,3085
2,3,set,C,3086
6,3,set,A,3087
30,3,set,B,3088
14,3,set,A,3089
12,3,set,B,3090
6,3,set,A,3091
1,3,tie,,3092
19,3,set,B,3093
4,3,set,A,3094
3,3,set,C,3095
8,3,set,A,3096
3,3,set,C,3097
28,3,set,C,3098
5,3,set,C,3099
6,3,set,A,3100
8,3,set,C,3101
15,3,set,C,3102
50,3,set,B,3103
28,3,set,A,3104
12,3,set,C,3105
5,3,set,B,3106
26,3,set,B,3107
52,3,tie,,3108
10,3,set,B,3109
17,3,set,B,3110
5,3,set,B,3111
13,3,set,B,3112
54,3,set,A,3113
16,3,tie,,3114
8,3,set,A,3115
7,3,set,A,3116
27,3,set,B,3117
5,3,set,A,3118
5,3,set,C,3119
8,3,set,A,3120
8,3,set,C,3121
10,3,set,B,3122
11,3,set,A,3123
7,3,set,C,3124
5,3,set,C,3125
4,3,set,C,3126
8,3,set,B,3127
2,3,set,B,3128
20,3,set,C,3129
8,3,set,C,3130
3,3,set,A,3131
23,3,set,C,3132
9,3,set,C,3133
2,3,set,A,3134
4,3,set,A,3135
22,3,set,A,3136
22,3,set,C,3137
7,3,set,A,3138
14,3,set,A,3139
9,3,set,A,3140
10,3,set,B,3141
10,3,set,B,3142
8,3,set,A,3143
24,3,set,B,3144
16,3,set,B,3145
14,3,set,A,3146
10,3,set,A,3147
13,3,set,C,3148
4,3,set,C,3149
6,3,set,C,3150
6,3,set,B,3151
17,3,set,B,3152
6,3,set,C,3153
5,3,set,A,3154
34,3,set,B,3155
19,3,set,B,3156
20,3,set,C,3157
4,3,set,C,3158
2,3,set,B,3159
15,3,set,C,3160
16,3,set,B,3161
21,3,set,C,3162
16,3,set,C,3163
10,3,set,B,3164
9,3,set,A,3165
12,3,set,A,3166
7,3,set,A,3167
44,3,set,B,3168
33,3,set,B,3169
8,3,set,A,3170
11,3,set,A,3171
3,3,set,C,3172
4,3,set,B,3173
16,3,set,C,3174
10,3,set,C,3175
22,3,tie,,3176
23,3,set,C,3177
22,3,set,A,3178
13,3,set,A,3179
2,3,set,B,3180
8,3,set,C,3181
1,3,tie,,3182
34,3,set,A,3183
24,3,set,C,3184
5,3,set,C,3185
4,3,set,A,3186
18,3,set,C,3187
11,3,set,C,3188
3,3,set,C,3189
18,3,set,B,3190
14,3,set,C,3191
8,3,set,B,3192
3,3,set,C,3193
7,3,set,B,3194
46,3,set,A,3195
9,3,set,B,3196
6,3,set,B,3197
2,3,set,B,3198
8,3,set,C,3199
11,3,set,A,3200
22,3,set,C,3201
5,3,set,C,3202
3,3,set,C,3203
8,3,set,A,3204
3,3,set,A,3205
4,3,set,C,3206
3,3,set,A,3207
3,3,set,C,3208
14,3,set,B,3209
20,3,set,A,3210
11,3,set,C,3211
3,3,set,A,3212
19,3,set,B,3213
13,3,tie,,3214
11,3,set,B,3215
6,3,tie,,3216
8,3,set,A,3217
3,3,set,B,3218
22,3,set,B,3219
16,3,set,B,3220
3,3,set,B,3221
5,3,set,B,3222
3,3,set,A,3223
12,3,set,A,3224
9,3,set,C,3225
7,3,set,B,3226
4,3,set,B,3227
24,3,set,A,3228
4,3,set,C,3229
22,3,set,C,3230
2,3,tie,,3231
4,3,set,B,3232
18,3,set,A,3233
20,3,set,A,3234
1,3,tie,,3235
1,3,tie,,3236
6,3,tie,,3237
17,3,set,C,3238
14,3,set,A,3239
51,3,set,C,3240
17,3,set,A,3241
3,3,tie,,3242
3,3,set,B,3243
9,3,set,B,3244
16,3,set,C,3245
5,3,set,A,3246
3,3,set,A,3247
12,3,set,A,3248
15,3,set,C,3249
7,3,set,C,3250
8,3,set,C,3251
12,3,set,C,3252
9,3,set,B,3253
5,3,set,C,3254
16,3,set,C,3255
9,3,set,B,3256
20,3,set,A,3257
64,3,set,A,3258
5,3,set,A,3259
6,3,set,C,3260
1,3,tie,,3261
16,3,set,A,3262
6,3,set,A,3263
4,3,set,B,3264
6,3,set,C,3265
13,3,tie,,3266
18,3,set,B,3267
13,3,set,A,3268
6,3,tie,,3269
4,3,set,C,3270
13,3,set,C,3271
18,3,set,A,3272
34,3,set,A,3273
19,3,set,C,3274
14,3,set,C,3275
17,3,set,A,3276
19,3,set,A,3277
5,3,tie,,3278
6,3,tie,,3279
3,3,set,B,3280
19,3,set,C,3281
4,3,set,C,3282
15,3,set,B,3283
3,3,set,B,3284
30,3,set,A,3285
8,3,set,A,3286
23,3,set,A,3287
15,3,set,C,3288
5,3,set,B,3289
5,3,set,C,3290
11,3,set,B,3291
3,3,set,C,3292
38,3,tie,,3293
12,3,set,A,3294
19,3,set,A,3295
11,3,set,C,3296
8,3,tie,,3297
2,3,set,B,3298
27,3,set,A,3299
9,3,set,C,3300
11,3,set,C,3301
5,3,set,A,3302
2,3,set,B,3303
3,3,set,B,3304
4,3,set,A,3305
26,3,tie,,3306
7,3,set,A,3307
20,3,set,B,3308
35,3,set,B,3309
16,3,tie,,3310
11,3,set,C,3311
2,3,set,B,3312
12,3,set,C,3313
6,3,set,B,3314
12,3,set,B,3315
2,3,set,C,3316
20,3,set,C,3317
10,3,set,B,3318
5,3,set,C,3319
11,3,tie,,3320
15,3,tie,,3321
8,3,tie,,3322
17,3,set,A,3323
13,3,set,C,3324
4,3,set,A,3325
10,3,tie,,3326
2,3,tie,,3327
18,3,set,C,3328
1,3,tie,,3329
7,3,set,C,3330
18,3,set,C,3331
7,3,set,C,3332
6,3,set,A,3333
20,3,tie,,3334
15,3,set,C,3335
23,3,set,A,3336
14,3,set,C,3337
13,3,set,B,3338
30,3,set,C,3339
5,3,set,C,3340
1,3,tie,,3341
12,3,set,A,3342
3,3,set,B,3343
31,3,tie,,3344
40,3,set,C,3345
7,3,set,B,3346
4,3,set,C,3347
15,3,set,C,3348
5,3,set,B,3349
6,3,set,A,3350
5,3,set,C,3351
3,3,set,C,3352
10,3,set,B,3353
11,3,tie,,3354
31,3,set,B,3355
4,3,set,B,3356
1,3,tie,,3357
3,3,set,C,3358
7,3,set,C,3359
3,3,set,A,3360
4,3,set,A,3361
5,3,set,B,3362
1,3,tie,,3363
2,3,set,C,3364
6,3,set,A,3365
25,3,set,A,3366
19,3,set,A,3367
26,3,set,C,3368
6,3,set,A,3369
14,3,set,C,3370
9,3,set,B,3371
6,3,set,A,3372
4,3,set,C,3373
33,3,set,A,3374
20,3,set,B,3375
6,3,set,C,3376
7,3,set,A,3377
7,3,set,C,3378
24,3,set,B,3379
5,3,set,A,3380
4,3,set,C,3381
25,3,set,C,3382
28,3,tie,,3383
13,3,set,C,3384
20,3,set,B,3385
7,3,set,C,3386
15,3,set,C,3387
4,3,set,A,3388
5,3,tie,,3389
8,3,set,A,3390
12,3,set,C,3391
20,3,set,C,3392
14,3,set,B,3393
14,3,set,B,3394
9,3,set,C,3395
7,3,set,A,3396
22,3,set,B,3397
5,3,set,B,3398
5,3,set,B,3399
10,3,set,C,3400
4,3,tie,,3401
17,3,set,A,3402
10,3,tie,,3403
11,3,set,B,3404
8,3,set,B,3405
9,3,set,A,3406
7,3,set,B,3407
6,3,set,B,3408
22,3,set,A,3409
15,3,set,A,3410
13,3,set,B,3411
7,3,set,C,3412
11,3,set,B,3413
16,3,set,A,3414
21,3,set,C,3415
8,3,set,A,3416
4,3,set,A,3417
19,3,set,C,3418
5,3,tie,,3419
3,3,set,B,3420
3,3,set,A,3421
6,3,set,B,3422
18,3,set,A,3423
24,3,set,A,3424
5,3,set,B,3425
22,3,set,B,3426
11,3,set,C,3427
14,3,set,A,3428
6,3,set,A,3429
13,3,tie,,3430
18,3,set,C,3431
17,3,set,C,3432
32,3,set,A,3433
6,3,set,A,3434
1,3,tie,,3435
18,3,set,A,3436
3,3,set,A,3437
6,3,tie,,3438
4,3,set,C,3439
14,3,set,B,3440
3,3,set,C,3441
15,3,set,C,3442
13,3,set,A,3443
29,3,set,B,3444
14,3,set,C,3445
6,3,set,A,3446
13,3,set,B,3447
9,3,set,B,3448
24,3,set,A,3449
31,3,tie,,3450
1,3,tie,,3451
26,3,set,A,3452
3,3,set,B,3453
25,3,set,C,3454
5,3,set,B,3455
18,3,set,C,3456
18,3,set,A,3457
31,3,set,B,3458
7,3,set,C,3459
15,3,set,A,3460
3,3,set,C,3461
21,3,set,B,3462
5,3,set,C,3463
3,3,set,B,3464
4,3,set,C,3465
7,3,set,B,3466
31,3,set,C,3467
11,3,set,C,3468
4,3,set,A,3469
3,3,tie,,3470
14,3,set,A,3471
6,3,set,A,3472
14,3,set,A,3473
26,3,set,A,3474
9,3,set,A,3475
15,3,set,B,3476
20,3,set,C,3477
20,3,set,B,3478
5,3,set,B,3479
21,3,set,C,3480
2,3,set,B,3481
9,3,set,C,3482
11,3,set,C,3483
8,3,set,A,3484
11,3,set,A,3485
4,3,set,B,3486
6,3,set,A,3487
2,3,set,C,3488
15,3,tie,,3489
1,3,tie,,3490
7,3,set,B,3491
15,3,set,A,3492
9,3,set,B,3493
5,3,set,C,3494
4,3,tie,,3495
4,3,set,A,3496
9,3,set,C,3497
11,3,set,A,3498
11,3,set,A,3499
7,3,set,C,3500
4,3,set,A,3501
1,3,tie,,3502
8,3,set,A,3503
24,3,set,C,3504
3,3,set,B,3505
19,3,set,C,3506
9,3,set,B,3507
17,3,set,B,3508
8,3,set,C,3509
6,3,set,C,3510
33,3,set,B,3511
7,3,set,A,3512
11,3,set,C,3513
8,3,set,C,3514
10,3,set,A,3515
7,3,set,B,3516
9,3,set,C,3517
19,3,set,C,3518
16,3,set,A,3519
9,3,set,C,3520
6,3,set,C,3521
3,3,set,A,3522
20,3,set,B,3523
21,3,set,B,3524
12,3,set,C,3525
9,3,set,A,3526
6,3,set,B,3527
14,3,set,C,3528
7,3,set,B,3529
9,3,set,A,3530
23,3,set,C,3531
8,3,set,C,3532
11,3,set,A,3533
2,3,set,C,3534
8,3,set,A,3535
12,3,set,B,3536
11,3,set,A,3537
23,3,set,A,3538
11,3,set,B,3539
4,3,set,C,3540
15,3,set,B,3541
12,3,set,B,3542
19,3,set,B,3543
3,3,set,B,3544
22,3,set,A,3545
4,3,set,C,3546
27,3,set,B,3547
5,3,set,C,3548
5,3,set,C,3549
3,3,tie,,3550
9,3,set,B,3551
23,3,set,B,3552
4,3,set,B,3553
3,3,set,C,3554
5,3,tie,,3555
8,3,tie,,3556
8,3,set,A,3557
7,3,set,C,3558
28,3,set,C,3559
7,3,set,B,3560
12,3,set,A,3561
15,3,set,A,3562
15,3,set,C,3563
5,3,set,B,3564
17,3,set,B,3565
4,3,set,C,3566
13,3,set,B,3567
5,3,set,C,3568
7,3,set,A,3569
20,3,set,B,3570
13,3,set,B,3571
9,3,set,B,3572
6,3,set,A,3573
21,3,set,A,3574
21,3,set,A,3575
11,3,set,A,3576
16,3,tie,,3577
19,3,tie,,3578
6,3,set,B,3579
4,3,set,A,3580
6,3,tie,,3581
5,3,set,C,3582
5,3,set,B,3583
8,3,set,C,3584
9,3,set,C,3585
10,3,set,C,3586
2,3,set,B,3587
17,3,set,B,3588
8,3,set,A,3589
7,3,set,B,3590
19,3,set,C,3591
11,3,set,A,3592
13,3,set,A,3593
10,3,tie,,3594
6,3,set,A,3595
8,3,set,B,3596
4,3,set,C,3597
4,3,tie,,3598
6,3,set,C,3599
3,3,set,A,3600
38,3,tie,,3601
19,3,set,B,3602
5,3,tie,,3603
66,3,set,B,3604
12,3,set,A,3605
16,3,set,C,3606
18,3,set,B,3607
17,3,tie,,3608
4,3,set,A,3609
6,3,set,A,3610
5,3,set,A,3611
39,3,set,C,3612
20,3,set,B,3613
25,3,set,B,3614
5,3,tie,,3615
6,3,set,A,3616
15,3,set,B,3617
2,3,set,C,3618
10,3,tie,,3619
16,3,tie,,3620
17,3,set,A,3621
17,3,set,B,3622
11,3,set,A,3623
13,3,set,C,3624
13,3,tie,,3625
7,3,set,B,3626
35,3,set,B,3627
19,3,set,C,3628
27,3,set,B,3629
4,3,set,B,3630
19,3,set,B,3631
5,3,set,B,3632
21,3,set,A,3633
7,3,set,B,3634
16,3,set,C,3635
7,3,set,A,3636
4,3,set,B,3637
13,3,set,A,3638
7,3,set,B,3639
7,3,set,C,3640
1,3,tie,,3641
18,3,set,B,3642
27,3,set,A,3643
7,3,set,B,3644
42,3,set,A,3645
8,3,set,B,3646
9,3,set,A,3647
9,3,tie,,3648
8,3,set,A,3649
10,3,set,B,3650
10,3,set,B,3651
3,3,set,A,3652
11,3,tie,,3653
5,3,set,B,3654
11,3,set,C,3655
3,3,set,B,3656
6,3,tie,,3657
5,3,set,A,3658
17,3,set,A,3659
14,3,set,A,3660
13,3,set,B,3661
4,3,set,C,3662
39,3,set,A,3663
2,3,set,C,3664
6,3,set,C,3665
9,3,set,C,3666
5,3,set,A,3667
7,3,set,A,3668
5,3,set,A,3669
22,3,set,C,3670
6,3,set,C,3671
48,3,set,B,3672
24,3,set,C,3673
4,3,set,C,3674
13,3,tie,,3675
25,3,set,C,3676
4,3,set,A,3677
18,3,set,B,3678
7,3,set,B,3679
16,3,set,A,3680
2,3,set,A,3681
13,3,set,A,3682
6,3,set,C,3683
1,3,tie,,3684
10,3,set,B,3685
3,3,set,C,3686
6,3,set,A,3687
1,3,tie,,3688
10,3,set,B,3689
9,3,set,A,3690
8,3,set,B,3691
6,3,set,A,3692
5,3,set,A,3693
9,3,set,B,3694
10,3,set,B,3695
9,3,set,A,3696
5,3,set,C,3697
6,3,set,A,3698
9,3,set,B,3699
13,3,set,C,3700
10,3,set,A,3701
3,3,set,A,3702
16,3,set,A,3703
25,3,set,B,3704
4,3,set,C,3705
30,3,set,C,3706
5,3,set,C,3707
4,3,set,B,3708
5,3,set,B,3709
2,3,set,C,3710
37,3,set,B,3711
4,3,set,A,3712
2,3,tie,,3713
12,3,set,C,3714
23,3,set,C,3715
10,3,set,C,3716
6,3,set,C,3717
24,3,set,B,3718
11,3,set,A,3719
6,3,set,A,3720
23,3,set,A,3721
28,3,tie,,3722
13,3,set,B,3723
4,3,set,C,3724
4,3,set,A,3725
7,3,tie,,3726
4,3,set,A,3727
1,3,tie,,3728
10,3,set,B,3729
15,3,set,C,3730
2,3,set,C,3731
6,3,set,C,3732
11,3,set,A,3733
29,3,set,B,3734
2,3,set,A,3735
4,3,set,A,3736
16,3,tie,,3737
5,3,set,B,3738
2,3,set,C,3739
3,3,set,A,3740
13,3,set,A,3741
14,3,set,A,3742
8,3,set,B,3743
3,3,set,C,3744
14,3,set,B,3745
3,3,set,C,3746
7,3,set,C,3747
5,3,set,B,3748
8,3,set,A,3749
4,3,set,B,3750
16,3,set,B,3751
14,3,set,B,3752
3,3,set,B,3753
11,3,set,C,3754
5,3,set,C,3755
11,3,set,B,3756
7,3,set,A,3757
3,3,set,B,3758
6,3,set,B,3759
3,3,set,B,3760
6,3,set,A,3761
3,3,set,B,3762
8,3,set,C,3763
21,3,set,A,3764
31,3,set,A,3765
3,3,set,B,3766
14,3,set,A,3767
4,3,set,C,3768
6,3,set,A,3769
3,3,set,B,3770
11,3,set,B,3771
12,3,set,A,3772
1,3,tie,,3773
3,3,tie,,3774
3,3,set,C,3775
26,3,set,B,3776
4,3,set,A,3777
20,3,tie,,3778
11,3,tie,,3779
6,3,set,C,3780
3,3,set,B,3781
9,3,set,C,3782
6,3,set,A,3783
31,3,set,B,3784
9,3,set,C,3785
5,3,set,B,3786
24,3,set,B,3787
17,3,set,B,3788
3,3,set,A,3789
19,3,set,A,3790
1,3,tie,,3791
8,3,set,C,3792
11,3,set,B,3793
7,3,set,B,3794
24,3,set,B,3795
4,3,set,B,3796
6,3,set,A,3797
21,3,set,A,3798
8,3,set,C,3799
5,3,set,C,3800
27,3,set,B,3801
16,3,set,C,3802
6,3,set,C,3803
11,3,tie,,3804
10,3,set,B,3805
9,3,set,C,3806
13,3,set,A,3807
9,3,set,C,3808
29,3,set,C,3809
8,3,set,C,3810
8,3,set,B,3811
4,3,set,B,3812
6,3,set,A,3813
11,3,set,A,3814
11,3,set,A,3815
6,3,set,B,3816
25,3,set,B,3817
5,3,set,A,3818
16,3,set,A,3819
12,3,tie,,3820
3,3,set,A,3821
35,3,tie,,3822
9,3,set,A,3823
10,3,set,B,3824
9,3,tie,,3825
10,3,set,B,3826
15,3,set,C,3827
14,3,set,B,3828
15,3,set,B,3829
3,3,set,B,3830
18,3,set,B,3831
5,3,set,C,3832
32,3,set,A,3833
3,3,set,C,3834
6,3,set,B,3835
6,3,set,C,3836
1,3,tie,,3837
10,3,tie,,3838
3,3,set,B,3839
15,3,set,A,3840
2,3,set,C,3841
10,3,set,B,3842
4,3,set,B,3843
3,3,set,A,3844
5,3,set,C,3845
14,3,set,A,3846
7,3,set,C,3847
8,3,set,A,3848
25,3,tie,,3849
48,3,tie,,3850
26,3,set,A,3851
19,3,set,A,3852
17,3,set,A,3853
14,3,tie,,3854
7,3,set,A,3855
6,3,set,B,3856
5,3,set,B,3857
7,3,set,A,3858
19,3,set,A,3859
12,3,set,A,3860
10,3,set,B,3861
6,3,set,B,3862
4,3,set,A,3863
8,3,set,A,3864
13,3,set,B,3865
2,3,set,A,3866
21,3,set,B,3867
3,3,set,B,3868
5,3,set,B,3869
7,3,set,C,3870
61,3,set,B,3871
8,3,tie,,3872
12,3,set,B,3873
3,3,set,A,3874
4,3,set,C,3875
6,3,set,C,3876
9,3,set,B,3877
5,3,set,C,3878
10,3,set,C,3879
9,3,set,A,3880
12,3,set,C,3881
7,3,set,A,3882
6,3,set,C,3883
25,3,tie,,3884
12,3,set,C,3885
17,3,set,B,3886
2,3,set,B,3887
25,3,set,A,3888
23,3,set,A,3889
9,3,set,A,3890
10,3,set,A,3891
9,3,set,A,3892
30,3,set,B,3893
3,3,set,C,3894
