end_rounds,n_players,result,winner,iter
8,4,tie,,2632
3,4,set,D,2633
7,4,set,C,2634
9,4,set,A,2635
8,4,set,B,2636
1,4,tie,,2637
14,4,set,B,2638
7,4,set,C,2639
10,4,set,B,2640
8,4,set,A,2641
5,4,set,B,2642
10,4,set,A,2643
6,4,set,B,2644
7,4,set,A,2645
2,4,set,D,2646
9,4,set,B,2647
19,4,set,A,2648
13,4,tie,,2649
9,4,set,B,2650
2,4,tie,,2651
3,4,set,D,2652
1,4,tie,,2653
20,4,set,B,2654
16,4,set,A,2655
8,4,set,A,2656
11,4,tie,,2657
7,4,set,A,2658
16,4,set,B,2659
4,4,tie,,2660
4,4,set,C,2661
12,4,set,B,2662
6,4,set,C,2663
2,4,set,B,2664
5,4,set,D,2665
4,4,set,A,2666
5,4,set,D,2667
8,4,set,D,2668
7,4,set,B,2669
6,4,tie,,2670
6,4,set,D,2671
6,4,tie,,2672
6,4,set,D,2673
15,4,set,C,2674
1,4,tie,,2675
6,4,tie,,2676
6,4,set,B,2677
11,4,tie,,2678
23,4,set,D,2679
6,4,set,B,2680
8,4,set,C,2681
20,4,set,D,2682
6,4,set,C,2683
1,4,tie,,2684
2,4,tie,,2685
25,4,set,D,2686
10,4,set,D,2687
5,4,set,B,2688
1,4,tie,,2689
10,4,set,B,2690
3,4,tie,,2691
7,4,set,A,2692
18,4,tie,,2693
6,4,set,A,2694
6,4,set,D,2695
9,4,tie,,2696
5,4,set,C,2697
9,4,set,A,2698
34,4,set,A,2699
5,4,set,B,2700
7,4,set,C,2701
9,4,tie,,2702
9,4,set,D,2703
9,4,set,A,2704
4,4,tie,,2705
8,4,set,C,2706
15,4,set,C,2707
8,4,set,C,2708
12,4,tie,,2709
7,4,set,C,2710
3,4,set,C,2711
3,4,set,B,2712
1,4,tie,,2713
12,4,set,C,2714
3,4,set,D,2715
6,4,set,C,2716
8,4,set,B,2717
10,4,set,D,2718
2,4,set,B,2719
4,4,set,D,2720
6,4,set,D,2721
13,4,tie,,2722
4,4,set,C,2723
3,4,set,D,2724
10,4,set,C,2725
4,4,set,D,2726
26,4,set,A,2727
1,4,tie,,2728
17,4,set,D,2729
4,4,set,B,2730
5,4,set,A,2731
5,4,set,D,2732
2,4,set,B,2733
9,4,set,B,2734
8,4,set,A,2735
2,4,tie,,2736
9,4,set,B,2737
2,4,tie,,2738
3,4,set,A,2739
2,4,set,D,2740
12,4,set,C,2741
14,4,set,C,2742
1,4,tie,,2743
14,4,tie,,2744
4,4,set,B,2745
4,4,set,B,2746
1,4,tie,,2747
7,4,set,B,2748
17,4,set,C,2749
24,4,set,B,2750
5,4,set,A,2751
4,4,tie,,2752
3,4,set,D,2753
11,4,tie,,2754
9,4,set,A,2755
13,4,set,D,2756
6,4,set,B,2757
4,4,set,A,2758
1,4,tie,,2759
4,4,set,D,2760
4,4,tie,,2761
16,4,set,D,2762
22,4,tie,,2763
4,4,set,C,2764
12,4,set,B,2765
15,4,set,D,2766
7,4,set,B,2767
22,4,set,A,2768
14,4,tie,,2769
27,4,tie,,2770
27,4,set,A,2771
5,4,set,B,2772
3,4,set,D,2773
18,4,tie,,2774
21,4,tie,,2775
7,4,tie,,2776
3,4,tie,,2777
5,4,set,A,2778
11,4,tie,,2779
20,4,set,A,2780
7,4,set,D,2781
13,4,set,A,2782
3,4,set,B,2783
48,4,tie,,2784
3,4,set,B,2785
10,4,set,A,2786
8,4,set,A,2787
2,4,set,D,2788
2,4,tie,,2789
8,4,tie,,2790
7,4,set,C,2791
15,4,set,D,2792
2,4,set,B,2793
4,4,set,B,2794
3,4,set,D,2795
9,4,set,D,2796
10,4,set,D,2797
14,4,set,B,2798
12,4,set,B,2799
9,4,set,B,2800
7,4,tie,,2801
1,4,tie,,2802
7,4,tie,,2803
10,4,set,B,2804
12,4,tie,,2805
4,4,set,D,2806
5,4,tie,,2807
4,4,set,D,2808
3,4,tie,,2809
5,4,tie,,2810
1,4,tie,,2811
8,4,set,A,2812
8,4,set,D,2813
10,4,set,A,2814
15,4,set,D,2815
6,4,set,B,2816
2,4,set,C,2817
13,4,set,D,2818
4,4,set,D,2819
14,4,set,A,2820
7,4,set,B,2821
13,4,set,C,2822
5,4,tie,,2823
4,4,set,C,2824
7,4,set,C,2825
8,4,set,C,2826
4,4,set,B,2827
16,4,tie,,2828
9,4,set,B,2829
10,4,set,B,2830
6,4,set,C,2831
15,4,tie,,2832
4,4,tie,,2833
7,4,set,B,2834
3,4,set,A,2835
3,4,tie,,2836
13,4,set,A,2837
3,4,set,D,2838
3,4,set,B,2839
4,4,set,C,2840
9,4,set,D,2841
17,4,set,A,2842
7,4,tie,,2843
1,4,tie,,2844
5,4,set,C,2845
4,4,set,C,2846
2,4,set,B,2847
15,4,set,B,2848
5,4,set,A,2849
3,4,tie,,2850
8,4,set,D,2851
15,4,set,C,2852
3,4,set,B,2853
22,4,set,C,2854
4,4,set,C,2855
9,4,set,B,2856
10,4,set,B,2857
12,4,set,B,2858
10,4,tie,,2859
6,4,set,A,2860
15,4,set,A,2861
13,4,set,B,2862
2,4,set,C,2863
4,4,set,C,2864
1,4,tie,,2865
35,4,set,B,2866
3,4,set,B,2867
4,4,set,B,2868
6,4,set,B,2869
10,4,set,D,2870
3,4,set,B,2871
3,4,set,C,2872
11,4,tie,,2873
4,4,tie,,2874
8,4,set,C,2875
6,4,tie,,2876
4,4,tie,,2877
11,4,tie,,2878
3,4,set,C,2879
20,4,set,A,2880
10,4,set,B,2881
12,4,tie,,2882
3,4,set,B,2883
16,4,set,A,2884
12,4,tie,,2885
7,4,set,D,2886
3,4,tie,,2887
6,4,tie,,2888
4,4,set,C,2889
3,4,tie,,2890
18,4,set,B,2891
9,4,set,C,2892
23,4,tie,,2893
5,4,set,B,2894
1,4,tie,,2895
6,4,set,B,2896
11,4,set,C,2897
6,4,tie,,2898
4,4,set,D,2899
13,4,set,A,2900
1,4,tie,,2901
5,4,tie,,2902
14,4,set,C,2903
6,4,set,B,2904
12,4,set,B,2905
9,4,set,B,2906
13,4,set,D,2907
8,4,set,A,2908
5,4,tie,,2909
4,4,set,A,2910
4,4,set,B,2911
8,4,set,C,2912
6,4,tie,,2913
6,4,set,A,2914
5,4,tie,,2915
19,4,set,A,2916
26,4,set,C,2917
14,4,set,A,2918
4,4,tie,,2919
4,4,set,A,2920
9,4,set,D,2921
4,4,set,C,2922
16,4,tie,,2923
2,4,tie,,2924
3,4,set,B,2925
8,4,set,A,2926
2,4,tie,,2927
4,4,set,C,2928
11,4,set,D,2929
8,4,tie,,2930
5,4,set,C,2931
5,4,set,C,2932
22,4,set,A,2933
6,4,tie,,2934
8,4,set,D,2935
9,4,set,A,2936
6,4,set,C,2937
9,4,set,D,2938
36,4,set,C,2939
7,4,set,D,2940
1,4,tie,,2941
3,4,set,C,2942
8,4,set,A,2943
11,4,set,B,2944
8,4,set,D,2945
21,4,set,B,2946
4,4,set,C,2947
3,4,tie,,2948
16,4,set,D,2949
10,4,tie,,2950
5,4,set,C,2951
3,4,set,C,2952
5,4,set,B,2953
5,4,tie,,2954
9,4,set,D,2955
4,4,set,D,2956
10,4,tie,,2957
15,4,set,D,2958
12,4,tie,,2959
3,4,tie,,2960
11,4,set,C,2961
2,4,set,A,2962
6,4,set,D,2963
30,4,set,B,2964
3,4,tie,,2965
8,4,set,B,2966
8,4,set,A,2967
6,4,set,C,2968
12,4,set,B,2969
9,4,tie,,2970
15,4,set,A,2971
3,4,set,B,2972
6,4,set,D,2973
6,4,set,A,2974
3,4,set,D,2975
20,4,set,B,2976
6,4,set,D,2977
1,4,tie,,2978
17,4,set,A,2979
14,4,set,C,2980
14,4,set,A,2981
4,4,set,A,2982
10,4,set,C,2983
2,4,set,D,2984
22,4,set,D,2985
3,4,set,A,2986
11,4,set,A,2987
9,4,set,D,2988
7,4,set,B,2989
2,4,tie,,2990
5,4,set,C,2991
8,4,set,A,2992
9,4,set,D,2993
1,4,tie,,2994
3,4,set,A,2995
4,4,set,A,2996
8,4,set,D,2997
5,4,set,C,2998
4,4,set,B,2999
13,4,set,D,3000
4,4,tie,,3001
13,4,set,D,3002
6,4,set,D,3003
2,4,set,D,3004
5,4,set,D,3005
8,4,tie,,3006
3,4,set,C,3007
5,4,set,A,3008
4,4,set,D,3009
11,4,set,B,3010
4,4,set,D,3011
7,4,set,A,3012
6,4,tie,,3013
16,4,set,B,3014
1,4,tie,,3015
3,4,set,B,3016
5,4,set,D,3017
12,4,tie,,3018
25,4,tie,,3019
13,4,set,B,3020
5,4,set,A,3021
4,4,set,B,3022
16,4,tie,,3023
10,4,set,B,3024
2,4,tie,,3025
5,4,set,D,3026
17,4,set,B,3027
10,4,set,A,3028
3,4,set,C,3029
4,4,tie,,3030
4,4,set,D,3031
3,4,set,C,3032
3,4,set,A,3033
19,4,tie,,3034
5,4,set,D,3035
11,4,set,A,3036
9,4,set,B,3037
7,4,set,D,3038
5,4,set,C,3039
1,4,tie,,3040
4,4,set,C,3041
4,4,set,A,3042
9,4,tie,,3043
12,4,set,D,3044
10,4,set,A,3045
8,4,set,D,3046
6,4,set,B,3047
2,4,tie,,3048
14,4,set,A,3049
4,4,set,B,3050
20,4,set,C,3051
20,4,set,D,3052
15,4,set,D,3053
11,4,set,A,3054
4,4,set,B,3055
12,4,set,D,3056
7,4,set,B,3057
3,4,tie,,3058
12,4,set,C,3059
3,4,set,D,3060
14,4,set,B,3061
6,4,tie,,3062
8,4,set,C,3063
4,4,set,A,3064
4,4,set,D,3065
5,4,set,C,3066
10,4,set,C,3067
4,4,set,B,3068
2,4,tie,,3069
16,4,tie,,3070
3,4,set,D,3071
5,4,set,B,3072
10,4,tie,,3073
15,4,tie,,3074
5,4,set,C,3075
4,4,tie,,3076
3,4,set,B,3077
3,4,set,B,3078
7,4,set,B,3079
5,4,tie,,3080
5,4,tie,,3081
3,4,set,C,3082
6,4,set,A,3083
12,4,set,A,3084
9,4,tie,,3085
5,4,tie,,3086
8,4,tie,,3087
15,4,set,A,3088
17,4,set,B,3089
6,4,set,C,3090
10,4,set,A,3091
5,4,tie,,3092
18,4,set,C,3093
7,4,set,D,3094
14,4,set,D,3095
13,4,set,B,3096
4,4,set,D,3097
5,4,set,B,3098
4,4,tie,,3099
8,4,set,D,3100
4,4,set,A,3101
12,4,set,D,3102
13,4,set,C,3103
7,4,set,A,3104
2,4,set,D,3105
4,4,set,D,3106
3,4,tie,,3107
4,4,set,C,3108
6,4,set,D,3109
8,4,set,B,3110
15,4,set,C,3111
8,4,set,C,3112
9,4,set,B,3113
17,4,set,A,3114
1,4,tie,,3115
14,4,tie,,3116
7,4,set,D,3117
6,4,set,D,3118
3,4,tie,,3119
12,4,set,B,3120
3,4,set,C,3121
6,4,set,C,3122
5,4,set,B,3123
2,4,set,D,3124
1,4,tie,,3125
4,4,set,A,3126
4,4,set,A,3127
2,4,set,C,3128
6,4,set,B,3129
1,4,tie,,3130
6,4,set,A,3131
7,4,tie,,3132
10,4,set,A,3133
9,4,set,C,3134
20,4,set,A,3135
3,4,tie,,3136
5,4,set,A,3137
5,4,set,D,3138
11,4,set,D,3139
5,4,tie,,3140
17,4,set,C,3141
32,4,set,B,3142
1,4,tie,,3143
8,4,set,C,3144
23,4,set,C,3145
5,4,set,A,3146
4,4,set,A,3147
6,4,set,B,3148
4,4,tie,,3149
15,4,tie,,3150
8,4,set,B,3151
3,4,set,A,3152
3,4,tie,,3153
6,4,tie,,3154
29,4,set,B,3155
2,4,tie,,3156
1,4,tie,,3157
14,4,set,A,3158
7,4,tie,,3159
16,4,tie,,3160
5,4,set,C,3161
6,4,set,B,3162
2,4,set,A,3163
3,4,set,D,3164
3,4,set,A,3165
11,4,set,C,3166
7,4,set,A,3167
4,4,tie,,3168
18,4,set,A,3169
7,4,set,B,3170
7,4,set,A,3171
3,4,tie,,3172
15,4,tie,,3173
4,4,set,B,3174
2,4,tie,,3175
17,4,set,C,3176
5,4,tie,,3177
11,4,set,C,3178
21,4,tie,,3179
10,4,set,C,3180
7,4,set,C,3181
9,4,set,B,3182
8,4,set,C,3183
13,4,tie,,3184
5,4,set,C,3185
5,4,set,B,3186
6,4,set,B,3187
7,4,set,C,3188
8,4,tie,,3189
3,4,set,D,3190
3,4,set,D,3191
8,4,set,D,3192
4,4,set,B,3193
4,4,set,B,3194
3,4,tie,,3195
6,4,set,A,3196
5,4,set,B,3197
16,4,set,A,3198
17,4,set,D,3199
7,4,tie,,3200
17,4,set,C,3201
6,4,set,B,3202
3,4,set,B,3203
9,4,set,C,3204
7,4,set,A,3205
30,4,set,D,3206
13,4,set,A,3207
4,4,tie,,3208
16,4,set,D,3209
11,4,set,C,3210
5,4,tie,,3211
7,4,set,B,3212
7,4,tie,,3213
13,4,set,A,3214
2,4,set,A,3215
7,4,tie,,3216
2,4,tie,,3217
15,4,set,C,3218
13,4,set,D,3219
20,4,set,A,3220
12,4,set,B,3221
5,4,set,B,3222
8,4,set,B,3223
6,4,set,D,3224
15,4,set,B,3225
22,4,set,C,3226
13,4,set,D,3227
3,4,set,D,3228
5,4,set,A,3229
9,4,set,A,3230
4,4,set,A,3231
4,4,set,A,3232
1,4,tie,,3233
4,4,set,C,3234
6,4,tie,,3235
12,4,set,B,3236
14,4,set,B,3237
5,4,tie,,3238
2,4,tie,,3239
1,4,tie,,3240
7,4,set,D,3241
3,4,set,C,3242
6,4,set,C,3243
2,4,tie,,3244
14,4,set,B,3245
4,4,tie,,3246
12,4,set,C,3247
9,4,set,A,3248
5,4,tie,,3249
11,4,set,B,3250
5,4,set,B,3251
7,4,set,C,3252
5,4,set,D,3253
46,4,tie,,3254
4,4,tie,,3255
5,4,set,C,3256
1,4,tie,,3257
6,4,set,C,3258
3,4,set,D,3259
4,4,set,A,3260
7,4,set,C,3261
6,4,set,D,3262
22,4,set,A,3263
5,4,set,D,3264
6,4,set,A,3265
7,4,set,A,3266
13,4,set,C,3267
7,4,set,C,3268
4,4,set,B,3269
7,4,set,C,3270
5,4,set,A,3271
16,4,set,B,3272
1,4,tie,,3273
1,4,tie,,3274
9,4,set,C,3275
7,4,set,C,3276
27,4,set,C,3277
6,4,set,B,3278
3,4,set,C,3279
2,4,tie,,3280
5,4,set,B,3281
2,4,tie,,3282
8,4,set,B,3283
3,4,set,A,3284
11,4,set,B,3285
3,4,tie,,3286
3,4,set,D,3287
10,4,set,B,3288
8,4,set,C,3289
1,4,tie,,3290
3,4,set,B,3291
9,4,set,A,3292
2,4,tie,,3293
1,4,tie,,3294
9,4,set,D,3295
6,4,set,D,3296
9,4,tie,,3297
8,4,set,C,3298
37,4,set,C,3299
17,4,set,A,3300
13,4,tie,,3301
8,4,tie,,3302
8,4,set,C,3303
3,4,set,A,3304
7,4,set,C,3305
19,4,set,B,3306
8,4,set,C,3307
7,4,tie,,3308
6,4,tie,,3309
5,4,tie,,3310
10,4,set,C,3311
20,4,set,A,3312
4,4,set,C,3313
8,4,set,A,3314
3,4,tie,,3315
9,4,set,B,3316
3,4,set,B,3317
22,4,set,B,3318
1,4,tie,,3319
4,4,set,C,3320
16,4,tie,,3321
9,4,set,B,3322
6,4,set,C,3323
19,4,set,D,3324
15,4,set,A,3325
9,4,tie,,3326
8,4,set,C,3327
3,4,tie,,3328
8,4,set,C,3329
9,4,set,C,3330
6,4,set,C,3331
3,4,set,A,3332
3,4,set,A,3333
2,4,set,D,3334
8,4,set,A,3335
5,4,tie,,3336
5,4,set,C,3337
10,4,set,B,3338
15,4,set,D,3339
4,4,set,A,3340
10,4,set,D,3341
8,4,set,A,3342
4,4,set,D,3343
20,4,set,A,3344
5,4,set,B,3345
4,4,set,C,3346
3,4,set,D,3347
1,4,tie,,3348
4,4,tie,,3349
1,4,tie,,3350
12,4,set,D,3351
4,4,set,C,3352
34,4,tie,,3353
7,4,set,B,3354
9,4,tie,,3355
41,4,set,B,3356
6,4,set,D,3357
8,4,tie,,3358
3,4,tie,,3359
6,4,set,C,3360
9,4,set,A,3361
5,4,set,A,3362
12,4,set,D,3363
2,4,tie,,3364
4,4,set,B,3365
3,4,set,A,3366
4,4,set,B,3367
6,4,set,C,3368
11,4,set,B,3369
7,4,set,A,3370
3,4,set,B,3371
5,4,set,D,3372
13,4,set,D,3373
8,4,set,A,3374
8,4,set,A,3375
13,4,set,A,3376
8,4,set,C,3377
15,4,set,B,3378
9,4,set,A,3379
1,4,tie,,3380
3,4,set,A,3381
3,4,tie,,3382
4,4,set,B,3383
4,4,set,C,3384
11,4,set,A,3385
21,4,set,A,3386
1,4,tie,,3387
12,4,set,B,3388
7,4,tie,,3389
14,4,set,A,3390
22,4,set,D,3391
7,4,set,B,3392
23,4,set,A,3393
13,4,set,D,3394
2,4,set,A,3395
9,4,set,D,3396
3,4,set,A,3397
17,4,set,D,3398
4,4,set,C,3399
3,4,tie,,3400
18,4,tie,,3401
3,4,set,B,3402
7,4,tie,,3403
9,4,tie,,3404
7,4,tie,,3405
9,4,set,B,3406
12,4,tie,,3407
8,4,set,A,3408
1,4,tie,,3409
11,4,set,C,3410
14,4,set,C,3411
2,4,tie,,3412
15,4,set,C,3413
8,4,set,A,3414
28,4,set,D,3415
3,4,set,D,3416
10,4,set,B,3417
6,4,set,B,3418
5,4,set,B,3419
13,4,set,A,3420
7,4,set,D,3421
13,4,set,C,3422
9,4,set,D,3423
2,4,set,A,3424
4,4,tie,,3425
18,4,set,A,3426
8,4,set,D,3427
3,4,tie,,3428
9,4,tie,,3429
13,4,set,D,3430
5,4,set,B,3431
9,4,set,D,3432
4,4,tie,,3433
9,4,set,D,3434
13,4,tie,,3435
17,4,set,B,3436
17,4,tie,,3437
3,4,set,C,3438
1,4,tie,,3439
3,4,set,C,3440
8,4,set,C,3441
10,4,set,C,3442
5,4,set,B,3443
16,4,set,C,3444
29,4,set,D,3445
7,4,set,A,3446
20,4,tie,,3447
9,4,set,B,3448
10,4,set,C,3449
3,4,set,B,3450
3,4,set,C,3451
1,4,tie,,3452
3,4,tie,,3453
6,4,set,A,3454
11,4,set,B,3455
9,4,set,C,3456
2,4,tie,,3457
4,4,set,C,3458
3,4,set,B,3459
1,4,tie,,3460
4,4,set,D,3461
18,4,set,D,3462
11,4,set,D,3463
1,4,tie,,3464
11,4,tie,,3465
14,4,set,D,3466
9,4,set,D,3467
7,4,set,D,3468
7,4,set,B,3469
9,4,tie,,3470
3,4,tie,,3471
1,4,tie,,3472
5,4,set,C,3473
3,4,set,B,3474
1,4,tie,,3475
19,4,tie,,3476
7,4,set,A,3477
10,4,set,D,3478
4,4,set,C,3479
21,4,set,B,3480
2,4,set,C,3481
6,4,set,D,3482
7,4,set,C,3483
4,4,set,B,3484
7,4,set,D,3485
2,4,tie,,3486
6,4,set,B,3487
9,4,set,D,3488
6,4,set,B,3489
4,4,set,B,3490
5,4,set,B,3491
19,4,set,D,3492
2,4,set,C,3493
10,4,set,B,3494
10,4,set,C,3495
27,4,tie,,3496
5,4,set,D,3497
9,4,tie,,3498
7,4,tie,,3499
2,4,tie,,3500
6,4,set,D,3501
2,4,tie,,3502
12,4,tie,,3503
7,4,tie,,3504
3,4,set,D,3505
6,4,set,B,3506
22,4,set,B,3507
3,4,set,B,3508
10,4,set,D,3509
9,4,set,C,3510
4,4,set,C,3511
18,4,tie,,3512
19,4,set,B,3513
20,4,set,D,3514
7,4,set,A,3515
13,4,set,D,3516
16,4,set,A,3517
4,4,set,D,3518
6,4,set,D,3519
4,4,set,D,3520
5,4,set,A,3521
13,4,set,B,3522
3,4,set,C,3523
7,4,set,D,3524
4,4,set,B,3525
7,4,set,C,3526
15,4,set,A,3527
16,4,set,C,3528
4,4,set,A,3529
3,4,set,D,3530
7,4,set,A,3531
8,4,set,D,3532
3,4,set,B,3533
9,4,set,A,3534
1,4,tie,,3535
6,4,set,B,3536
4,4,tie,,3537
20,4,tie,,3538
10,4,set,A,3539
5,4,set,C,3540
2,4,tie,,3541
7,4,set,C,3542
3,4,set,D,3543
17,4,set,C,3544
8,4,set,A,3545
17,4,set,D,3546
4,4,set,B,3547
5,4,set,D,3548
11,4,set,B,3549
3,4,set,A,3550
4,4,set,A,3551
3,4,set,C,3552
31,4,tie,,3553
2,4,tie,,3554
7,4,set,C,3555
4,4,set,D,3556
7,4,set,D,3557
1,4,tie,,3558
2,4,tie,,3559
34,4,tie,,3560
7,4,set,C,3561
2,4,set,A,3562
7,4,set,D,3563
2,4,tie,,3564
7,4,set,B,3565
6,4,tie,,3566
3,4,set,C,3567
4,4,set,C,3568
10,4,set,A,3569
2,4,set,A,3570
4,4,set,D,3571
2,4,set,C,3572
5,4,set,A,3573
5,4,set,D,3574
5,4,set,A,3575
4,4,set,A,3576
4,4,set,C,3577
3,4,tie,,3578
5,4,set,D,3579
17,4,set,D,3580
6,4,set,D,3581
13,4,tie,,3582
9,4,set,B,3583
8,4,set,B,3584
9,4,set,A,3585
13,4,set,A,3586
4,4,tie,,3587
9,4,set,B,3588
2,4,set,B,3589
10,4,set,B,3590
12,4,tie,,3591
8,4,tie,,3592
2,4,set,D,3593
15,4,set,D,3594
3,4,set,D,3595
3,4,set,A,3596
13,4,set,C,3597
6,4,set,B,3598
9,4,set,A,3599
3,4,set,C,3600
20,4,set,D,3601
7,4,tie,,3602
9,4,set,D,3603
1,4,tie,,3604
23,4,set,A,3605
3,4,set,A,3606
21,4,tie,,3607
3,4,set,C,3608
11,4,tie,,3609
1,4,tie,,3610
7,4,set,C,3611
5,4,set,C,3612
4,4,set,C,3613
14,4,set,B,3614
8,4,tie,,3615
4,4,set,D,3616
4,4,set,A,3617
3,4,set,D,3618
1,4,tie,,3619
8,4,set,A,3620
4,4,set,B,3621
8,4,set,A,3622
10,4,set,A,3623
7,4,set,A,3624
6,4,set,C,3625
5,4,set,D,3626
12,4,set,D,3627
4,4,tie,,3628
4,4,set,B,3629
12,4,set,A,3630
15,4,tie,,3631
3,4,tie,,3632
7,4,set,B,3633
23,4,set,A,3634
3,4,set,D,3635
4,4,set,B,3636
5,4,tie,,3637
7,4,set,B,3638
8,4,set,C,3639
4,4,tie,,3640
13,4,set,A,3641
5,4,tie,,3642
4,4,tie,,3643
4,4,set,C,3644
3,4,set,A,3645
8,4,set,A,3646
26,4,set,C,3647
10,4,set,D,3648
7,4,set,B,3649
5,4,set,A,3650
12,4,set,A,3651
6,4,set,D,3652
7,4,set,D,3653
4,4,set,D,3654
1,4,tie,,3655
3,4,tie,,3656
3,4,set,A,3657
1,4,tie,,3658
3,4,set,B,3659
13,4,set,D,3660
3,4,set,A,3661
1,4,tie,,3662
4,4,set,A,3663
1,4,tie,,3664
12,4,set,A,3665
22,4,set,C,3666
1,4,tie,,3667
6,4,set,C,3668
20,4,tie,,3669
5,4,set,B,3670
4,4,tie,,3671
10,4,set,C,3672
16,4,set,B,3673
2,4,set,C,3674
11,4,tie,,3675
3,4,set,A,3676
2,4,set,B,3677
12,4,set,B,3678
5,4,set,C,3679
31,4,set,B,3680
16,4,set,B,3681
11,4,set,C,3682
3,4,set,C,3683
5,4,set,D,3684
3,4,set,C,3685
3,4,tie,,3686
22,4,set,D,3687
6,4,set,A,3688
28,4,set,B,3689
5,4,set,D,3690
23,4,set,C,3691
17,4,tie,,3692
8,4,set,A,3693
5,4,tie,,3694
6,4,set,A,3695
7,4,tie,,3696
3,4,set,A,3697
1,4,tie,,3698
1,4,tie,,3699
10,4,tie,,3700
5,4,set,D,3701
4,4,set,A,3702
3,4,set,C,3703
19,4,set,A,3704
1,4,tie,,3705
2,4,tie,,3706
4,4,set,B,3707
7,4,set,A,3708
4,4,set,A,3709
9,4,set,B,3710
1,4,tie,,3711
3,4,set,D,3712
6,4,set,A,3713
20,4,set,C,3714
4,4,set,C,3715
3,4,set,D,3716
6,4,set,B,3717
3,4,set,D,3718
6,4,set,D,3719
5,4,set,D,3720
8,4,tie,,3721
5,4,set,C,3722
8,4,set,A,3723
4,4,set,D,3724
10,4,tie,,3725
15,4,set,B,3726
8,4,set,A,3727
6,4,tie,,3728
9,4,set,D,3729
11,4,set,A,3730
2,4,tie,,3731
8,4,set,D,3732
6,4,set,A,3733
8,4,tie,,3734
6,4,set,B,3735
5,4,set,A,3736
8,4,set,B,3737
3,4,set,D,3738
6,4,set,D,3739
9,4,set,A,3740
1,4,tie,,3741
8,4,tie,,3742
13,4,set,D,3743
4,4,set,A,3744
8,4,tie,,3745
4,4,tie,,3746
2,4,tie,,3747
3,4,set,D,3748
12,4,tie,,3749
8,4,tie,,3750
24,4,set,D,3751
12,4,set,B,3752
1,4,tie,,3753
11,4,tie,,3754
5,4,set,D,3755
3,4,set,A,3756
4,4,set,D,3757
9,4,tie,,3758
4,4,set,A,3759
12,4,set,C,3760
6,4,set,C,3761
4,4,tie,,3762
5,4,set,A,3763
5,4,set,A,3764
14,4,set,A,3765
17,4,tie,,3766
2,4,tie,,3767
10,4,set,B,3768
8,4,set,C,3769
21,4,set,D,3770
4,4,tie,,3771
4,4,set,A,3772
12,4,set,B,3773
6,4,set,D,3774
3,4,tie,,3775
11,4,set,A,3776
10,4,set,D,3777
5,4,set,B,3778
18,4,set,A,3779
1,4,tie,,3780
20,4,set,A,3781
16,4,tie,,3782
6,4,set,C,3783
9,4,set,D,3784
5,4,tie,,3785
5,4,set,A,3786
8,4,set,D,3787
4,4,tie,,3788
13,4,set,A,3789
4,4,set,A,3790
8,4,set,C,3791
4,4,tie,,3792
3,4,set,C,3793
13,4,set,C,3794
14,4,set,B,3795
2,4,tie,,3796
11,4,set,A,3797
5,4,tie,,3798
10,4,tie,,3799
12,4,set,A,3800
5,4,set,C,3801
5,4,tie,,3802
5,4,set,B,3803
6,4,tie,,3804
7,4,set,C,3805
44,4,set,C,3806
2,4,tie,,3807
1,4,tie,,3808
16,4,set,C,3809
17,4,set,A,3810
7,4,set,D,3811
1,4,tie,,3812
11,4,set,D,3813
20,4,set,A,3814
9,4,set,A,3815
12,4,set,B,3816
30,4,set,D,3817
42,4,set,A,3818
14,4,set,C,3819
4,4,set,C,3820
4,4,set,A,3821
8,4,set,B,3822
2,4,tie,,3823
16,4,tie,,3824
6,4,set,C,3825
6,4,set,A,3826
4,4,set,C,3827
2,4,set,D,3828
17,4,set,C,3829
4,4,set,B,3830
4,4,tie,,3831
20,4,tie,,3832
5,4,set,B,3833
5,4,set,B,3834
8,4,set,B,3835
4,4,set,C,3836
9,4,set,A,3837
5,4,tie,,3838
9,4,tie,,3839
8,4,set,A,3840
18,4,set,A,3841
13,4,set,D,3842
5,4,set,A,3843
1,4,tie,,3844
1,4,tie,,3845
10,4,set,A,3846
3,4,set,A,3847
1,4,tie,,3848
10,4,set,C,3849
7,4,set,D,3850
10,4,set,A,3851
7,4,set,B,3852
2,4,set,D,3853
2,4,set,B,3854
11,4,set,C,3855
2,4,set,A,3856
5,4,tie,,3857
3,4,set,D,3858
6,4,set,A,3859
8,4,set,C,3860
7,4,set,B,3861
9,4,tie,,3862
34,4,tie,,3863
6,4,set,D,3864
4,4,set,A,3865
23,4,set,B,3866
1,4,tie,,3867
8,4,tie,,3868
7,4,set,B,3869
1,4,tie,,3870
7,4,set,C,3871
11,4,set,C,3872
8,4,set,D,3873
8,4,tie,,3874
3,4,set,A,3875
3,4,tie,,3876
20,4,set,A,3877
1,4,tie,,3878
2,4,tie,,3879
3,4,set,C,3880
5,4,tie,,3881
10,4,set,C,3882
6,4,set,B,3883
6,4,tie,,3884
6,4,set,A,3885
47,4,set,A,3886
13,4,set,A,3887
13,4,tie,,3888
13,4,set,D,3889
13,4,set,B,3890
9,4,set,C,3891
2,4,set,C,3892
15,4,tie,,3893
4,4,tie,,3894
5,4,set,A,3895
7,4,set,A,3896
12,4,set,C,3897
7,4,set,A,3898
28,4,set,D,3899
2,4,tie,,3900
2,4,tie,,3901
8,4,set,D,3902
