end_rounds,n_players,result,winner,iter
19,2,set,B,1361
5,2,set,A,1362
8,2,set,A,1363
9,2,set,B,1364
15,2,set,A,1365
28,2,set,B,1366
15,2,set,B,1367
2,2,set,B,1368
100,2,set,B,1369
4,2,set,A,1370
3,2,set,A,1371
11,2,set,A,1372
14,2,set,B,1373
4,2,set,A,1374
9,2,set,A,1375
64,2,set,B,1376
21,2,set,A,1377
5,2,set,A,1378
11,2,set,B,1379
5,2,set,A,1380
4,2,set,A,1381
19,2,set,A,1382
19,2,set,B,1383
7,2,set,B,1384
26,2,set,A,1385
3,2,set,B,1386
14,2,set,B,1387
54,2,set,A,1388
30,2,set,A,1389
4,2,set,B,1390
53,2,set,B,1391
9,2,set,B,1392
4,2,set,A,1393
4,2,set,B,1394
67,2,set,A,1395
12,2,set,A,1396
31,2,set,A,1397
60,2,set,A,1398
87,2,set,B,1399
6,2,set,A,1400
18,2,set,A,1401
10,2,set,A,1402
8,2,set,A,1403
8,2,set,A,1404
4,2,set,B,1405
18,2,set,A,1406
27,2,set,A,1407
27,2,set,B,1408
60,2,set,A,1409
52,2,set,B,1410
65,2,set,A,1411
21,2,set,B,1412
31,2,set,A,1413
19,2,set,B,1414
8,2,set,B,1415
3,2,set,B,1416
6,2,set,B,1417
18,2,set,B,1418
3,2,set,B,1419
16,2,set,A,1420
4,2,set,A,1421
3,2,set,A,1422
57,2,set,B,1423
3,2,set,B,1424
2,2,set,B,1425
6,2,set,A,1426
4,2,set,A,1427
7,2,set,B,1428
13,2,set,A,1429
7,2,set,B,1430
15,2,set,A,1431
22,2,set,A,1432
38,2,set,B,1433
9,2,set,A,1434
14,2,set,B,1435
12,2,set,B,1436
28,2,set,B,1437
6,2,set,B,1438
13,2,set,A,1439
10,2,set,A,1440
11,2,set,A,1441
29,2,set,B,1442
39,2,set,A,1443
39,2,set,A,1444
12,2,set,A,1445
15,2,set,A,1446
11,2,set,A,1447
54,2,set,A,1448
26,2,set,B,1449
27,2,set,B,1450
23,2,set,B,1451
16,2,set,A,1452
8,2,set,A,1453
47,2,set,B,1454
21,2,set,A,1455
7,2,set,A,1456
54,2,set,B,1457
11,2,set,B,1458
13,2,set,A,1459
6,2,set,A,1460
105,2,set,A,1461
37,2,set,B,1462
4,2,set,A,1463
19,2,set,A,1464
7,2,set,B,1465
11,2,set,B,1466
21,2,set,B,1467
15,2,set,B,1468
15,2,set,A,1469
10,2,set,B,1470
11,2,set,A,1471
50,2,set,A,1472
7,2,set,A,1473
25,2,set,B,1474
20,2,set,B,1475
30,2,set,B,1476
6,2,set,A,1477
14,2,set,B,1478
7,2,set,A,1479
7,2,set,A,1480
5,2,set,A,1481
7,2,set,B,1482
6,2,set,B,1483
6,2,set,B,1484
66,2,set,B,1485
9,2,set,A,1486
49,2,set,A,1487
19,2,set,A,1488
22,2,set,A,1489
35,2,set,A,1490
23,2,set,B,1491
8,2,set,B,1492
13,2,set,B,1493
11,2,set,B,1494
32,2,set,A,1495
44,2,set,A,1496
9,2,set,B,1497
2,2,set,A,1498
6,2,set,B,1499
28,2,set,A,1500
71,2,set,B,1501
14,2,set,A,1502
15,2,set,A,1503
5,2,set,A,1504
6,2,set,A,1505
21,2,set,B,1506
2,2,set,B,1507
2,2,set,A,1508
12,2,set,A,1509
9,2,set,A,1510
22,2,set,B,1511
27,2,set,B,1512
15,2,set,A,1513
6,2,set,B,1514
3,2,set,B,1515
12,2,set,A,1516
46,2,set,B,1517
35,2,set,A,1518
3,2,set,A,1519
45,2,set,B,1520
22,2,set,B,1521
18,2,set,B,1522
19,2,set,A,1523
12,2,set,B,1524
26,2,set,B,1525
24,2,set,B,1526
12,2,set,B,1527
6,2,set,B,1528
17,2,set,A,1529
6,2,set,A,1530
11,2,set,B,1531
27,2,set,B,1532
6,2,set,B,1533
15,2,set,A,1534
4,2,set,B,1535
7,2,set,B,1536
19,2,set,B,1537
4,2,set,B,1538
4,2,set,B,1539
13,2,set,B,1540
30,2,set,A,1541
26,2,set,B,1542
8,2,set,B,1543
8,2,set,B,1544
16,2,set,B,1545
19,2,set,B,1546
7,2,set,B,1547
5,2,set,B,1548
16,2,set,A,1549
9,2,set,A,1550
12,2,set,A,1551
20,2,set,A,1552
3,2,set,A,1553
5,2,set,A,1554
6,2,set,A,1555
7,2,set,A,1556
12,2,set,B,1557
8,2,set,B,1558
23,2,set,A,1559
23,2,set,B,1560
8,2,set,B,1561
13,2,set,A,1562
3,2,set,B,1563
6,2,set,A,1564
11,2,set,A,1565
23,2,set,A,1566
11,2,set,B,1567
11,2,set,A,1568
26,2,set,A,1569
13,2,set,A,1570
8,2,set,B,1571
19,2,set,B,1572
6,2,set,A,1573
11,2,set,A,1574
3,2,set,A,1575
14,2,set,A,1576
8,2,set,A,1577
3,2,set,A,1578
37,2,set,A,1579
5,2,set,A,1580
10,2,set,B,1581
9,2,set,A,1582
50,2,set,A,1583
4,2,set,B,1584
10,2,set,B,1585
35,2,set,A,1586
4,2,set,A,1587
21,2,set,B,1588
5,2,set,A,1589
4,2,set,B,1590
47,2,set,B,1591
22,2,set,A,1592
18,2,set,A,1593
6,2,set,A,1594
2,2,set,A,1595
39,2,set,A,1596
12,2,set,A,1597
38,2,set,A,1598
32,2,set,A,1599
33,2,set,A,1600
5,2,set,B,1601
10,2,set,A,1602
46,2,set,B,1603
4,2,set,A,1604
10,2,set,A,1605
5,2,set,B,1606
3,2,set,B,1607
31,2,set,B,1608
11,2,set,B,1609
3,2,set,A,1610
15,2,set,B,1611
32,2,set,B,1612
29,2,set,A,1613
3,2,set,B,1614
4,2,set,A,1615
11,2,set,B,1616
3,2,set,A,1617
14,2,set,B,1618
8,2,set,B,1619
33,2,set,A,1620
38,2,set,A,1621
6,2,set,B,1622
7,2,set,A,1623
13,2,set,A,1624
20,2,set,B,1625
41,2,set,A,1626
17,2,set,B,1627
11,2,set,A,1628
17,2,set,B,1629
10,2,set,A,1630
20,2,set,B,1631
5,2,set,A,1632
20,2,set,A,1633
8,2,set,B,1634
32,2,set,A,1635
7,2,set,A,1636
4,2,set,A,1637
13,2,set,A,1638
5,2,set,A,1639
8,2,set,A,1640
23,2,set,A,1641
2,2,set,B,1642
19,2,set,A,1643
12,2,set,B,1644
30,2,set,A,1645
6,2,set,A,1646
10,2,set,A,1647
10,2,set,B,1648
16,2,set,A,1649
5,2,set,A,1650
12,2,set,A,1651
13,2,set,A,1652
15,2,set,A,1653
34,2,set,A,1654
14,2,set,A,1655
18,2,set,B,1656
6,2,set,A,1657
4,2,set,B,1658
27,2,set,A,1659
40,2,set,A,1660
9,2,set,A,1661
5,2,set,A,1662
18,2,set,B,1663
38,2,set,A,1664
47,2,set,B,1665
9,2,set,A,1666
8,2,set,A,1667
13,2,set,A,1668
6,2,set,B,1669
12,2,set,B,1670
57,2,set,B,1671
9,2,set,B,1672
26,2,set,A,1673
15,2,set,A,1674
21,2,set,A,1675
6,2,set,A,1676
9,2,set,A,1677
3,2,set,A,1678
15,2,set,B,1679
49,2,set,A,1680
15,2,set,A,1681
3,2,set,A,1682
8,2,set,B,1683
6,2,set,B,1684
8,2,set,A,1685
32,2,set,B,1686
13,2,set,B,1687
18,2,set,A,1688
9,2,set,B,1689
20,2,set,B,1690
33,2,set,A,1691
6,2,set,B,1692
54,2,set,A,1693
40,2,set,A,1694
7,2,set,B,1695
18,2,set,A,1696
7,2,set,A,1697
7,2,set,A,1698
29,2,set,B,1699
17,2,set,B,1700
5,2,set,B,1701
17,2,set,A,1702
5,2,set,B,1703
5,2,set,A,1704
25,2,set,B,1705
11,2,set,A,1706
17,2,set,B,1707
15,2,set,A,1708
27,2,set,B,1709
9,2,set,A,1710
12,2,set,B,1711
22,2,set,A,1712
3,2,set,A,1713
24,2,set,B,1714
18,2,set,B,1715
34,2,set,B,1716
69,2,set,B,1717
6,2,set,B,1718
16,2,set,B,1719
14,2,set,B,1720
8,2,set,A,1721
25,2,set,B,1722
3,2,set,A,1723
10,2,set,A,1724
10,2,set,B,1725
33,2,set,A,1726
3,2,set,B,1727
19,2,set,A,1728
25,2,set,B,1729
7,2,set,B,1730
22,2,set,A,1731
6,2,set,A,1732
17,2,set,A,1733
15,2,set,B,1734
4,2,set,A,1735
35,2,set,B,1736
28,2,set,A,1737
34,2,set,A,1738
3,2,set,A,1739
22,2,set,B,1740
11,2,set,B,1741
26,2,set,A,1742
3,2,set,B,1743
15,2,set,B,1744
6,2,set,A,1745
5,2,set,A,1746
22,2,set,B,1747
6,2,set,A,1748
4,2,set,A,1749
19,2,set,A,1750
27,2,set,B,1751
7,2,set,A,1752
4,2,set,B,1753
11,2,set,B,1754
11,2,set,A,1755
7,2,set,B,1756
6,2,set,B,1757
10,2,set,A,1758
4,2,set,B,1759
5,2,set,A,1760
6,2,set,B,1761
12,2,set,B,1762
14,2,set,A,1763
4,2,set,A,1764
4,2,set,A,1765
6,2,set,A,1766
23,2,set,A,1767
6,2,set,B,1768
5,2,set,A,1769
5,2,set,A,1770
18,2,set,B,1771
4,2,set,B,1772
9,2,set,A,1773
50,2,set,B,1774
40,2,set,B,1775
7,2,set,A,1776
5,2,set,B,1777
7,2,set,B,1778
5,2,set,B,1779
3,2,set,A,1780
3,2,set,B,1781
25,2,set,A,1782
7,2,set,A,1783
8,2,set,A,1784
20,2,set,B,1785
5,2,set,A,1786
10,2,set,B,1787
20,2,set,A,1788
5,2,set,A,1789
9,2,set,A,1790
12,2,set,B,1791
7,2,set,A,1792
5,2,set,B,1793
10,2,set,B,1794
9,2,set,B,1795
34,2,set,B,1796
6,2,set,A,1797
28,2,set,B,1798
19,2,set,B,1799
4,2,set,B,1800
9,2,set,A,1801
11,2,set,B,1802
11,2,set,B,1803
5,2,set,A,1804
35,2,set,B,1805
31,2,set,A,1806
9,2,set,B,1807
9,2,set,B,1808
3,2,set,A,1809
5,2,set,A,1810
16,2,set,A,1811
46,2,set,B,1812
14,2,set,B,1813
27,2,set,B,1814
13,2,set,A,1815
15,2,set,A,1816
23,2,set,B,1817
51,2,set,A,1818
16,2,set,A,1819
5,2,set,A,1820
10,2,set,B,1821
37,2,set,B,1822
14,2,set,B,1823
8,2,set,B,1824
17,2,set,A,1825
19,2,set,A,1826
9,2,set,B,1827
11,2,set,B,1828
10,2,set,A,1829
21,2,set,A,1830
8,2,set,A,1831
9,2,set,B,1832
21,2,set,B,1833
27,2,set,A,1834
13,2,set,B,1835
38,2,set,A,1836
37,2,set,A,1837
25,2,set,B,1838
45,2,set,A,1839
19,2,set,A,1840
40,2,set,A,1841
23,2,set,A,1842
19,2,set,B,1843
3,2,set,A,1844
3,2,set,A,1845
11,2,set,A,1846
17,2,set,B,1847
8,2,set,B,1848
20,2,set,B,1849
6,2,set,B,1850
36,2,set,B,1851
12,2,set,A,1852
25,2,set,B,1853
7,2,set,B,1854
3,2,set,A,1855
12,2,set,A,1856
2,2,set,A,1857
29,2,set,A,1858
14,2,set,A,1859
7,2,set,B,1860
32,2,set,B,1861
9,2,set,A,1862
12,2,set,B,1863
41,2,set,A,1864
8,2,set,A,1865
6,2,set,A,1866
6,2,set,B,1867
19,2,set,B,1868
13,2,set,A,1869
25,2,set,A,1870
83,2,set,A,1871
14,2,set,A,1872
8,2,set,A,1873
10,2,set,B,1874
7,2,set,B,1875
3,2,set,B,1876
12,2,set,A,1877
9,2,set,B,1878
15,2,set,A,1879
6,2,set,B,1880
14,2,set,B,1881
20,2,set,B,1882
6,2,set,A,1883
25,2,set,B,1884
20,2,set,B,1885
86,2,set,B,1886
4,2,set,A,1887
23,2,set,B,1888
3,2,set,B,1889
8,2,set,A,1890
3,2,set,B,1891
10,2,set,A,1892
17,2,set,B,1893
44,2,set,B,1894
10,2,set,A,1895
2,2,set,B,1896
4,2,set,A,1897
13,2,set,B,1898
14,2,set,A,1899
9,2,set,B,1900
13,2,set,A,1901
5,2,set,B,1902
70,2,set,A,1903
10,2,set,B,1904
14,2,set,B,1905
4,2,set,B,1906
24,2,set,A,1907
21,2,set,B,1908
30,2,set,B,1909
7,2,set,A,1910
5,2,set,B,1911
39,2,set,B,1912
67,2,set,B,1913
32,2,set,B,1914
37,2,set,B,1915
14,2,set,B,1916
18,2,set,A,1917
3,2,set,A,1918
37,2,set,A,1919
79,2,set,B,1920
14,2,set,B,1921
33,2,set,A,1922
47,2,set,B,1923
19,2,set,B,1924
5,2,set,A,1925
40,2,set,A,1926
4,2,set,A,1927
14,2,set,B,1928
6,2,set,A,1929
3,2,set,A,1930
45,2,set,A,1931
20,2,set,B,1932
9,2,set,A,1933
9,2,set,B,1934
30,2,set,B,1935
3,2,set,B,1936
6,2,set,A,1937
9,2,set,B,1938
11,2,set,B,1939
21,2,set,A,1940
28,2,set,A,1941
22,2,set,B,1942
4,2,set,A,1943
29,2,set,A,1944
5,2,set,A,1945
22,2,set,A,1946
9,2,set,B,1947
10,2,set,B,1948
35,2,set,B,1949
5,2,set,B,1950
7,2,set,A,1951
11,2,set,A,1952
27,2,set,B,1953
44,2,set,A,1954
18,2,set,B,1955
7,2,set,B,1956
11,2,set,B,1957
13,2,set,B,1958
18,2,set,B,1959
8,2,set,B,1960
4,2,set,B,1961
31,2,set,B,1962
35,2,set,A,1963
16,2,set,B,1964
20,2,set,B,1965
3,2,set,A,1966
3,2,set,B,1967
16,2,set,A,1968
35,2,set,A,1969
24,2,set,B,1970
6,2,set,A,1971
16,2,set,B,1972
9,2,set,A,1973
10,2,set,B,1974
5,2,set,A,1975
22,2,set,A,1976
3,2,set,A,1977
3,2,set,A,1978
11,2,set,B,1979
23,2,set,A,1980
4,2,set,A,1981
13,2,set,B,1982
4,2,set,A,1983
21,2,set,A,1984
18,2,set,B,1985
2,2,set,B,1986
17,2,set,A,1987
16,2,set,B,1988
6,2,set,A,1989
22,2,set,A,1990
28,2,set,A,1991
21,2,set,A,1992
9,2,set,A,1993
26,2,set,A,1994
20,2,set,B,1995
10,2,set,A,1996
4,2,set,A,1997
15,2,set,A,1998
5,2,set,A,1999
31,2,set,A,2000
27,2,set,A,2001
5,2,set,B,2002
29,2,set,A,2003
11,2,set,B,2004
40,2,set,A,2005
32,2,set,B,2006
27,2,set,B,2007
29,2,set,A,2008
17,2,set,A,2009
11,2,set,A,2010
3,2,set,A,2011
25,2,set,B,2012
2,2,set,A,2013
11,2,set,A,2014
50,2,set,B,2015
27,2,set,A,2016
11,2,set,A,2017
2,2,set,B,2018
22,2,set,B,2019
4,2,set,A,2020
45,2,set,A,2021
4,2,set,A,2022
6,2,set,A,2023
4,2,set,B,2024
40,2,set,B,2025
20,2,set,B,2026
27,2,set,A,2027
14,2,set,A,2028
20,2,set,A,2029
50,2,set,A,2030
20,2,set,B,2031
3,2,set,B,2032
3,2,set,A,2033
5,2,set,A,2034
3,2,set,A,2035
17,2,set,B,2036
23,2,set,A,2037
13,2,set,B,2038
19,2,set,A,2039
45,2,set,A,2040
21,2,set,B,2041
5,2,set,B,2042
60,2,set,A,2043
9,2,set,A,2044
27,2,set,A,2045
15,2,set,B,2046
12,2,set,A,2047
16,2,set,A,2048
13,2,set,B,2049
16,2,set,A,2050
17,2,set,A,2051
12,2,set,B,2052
3,2,set,A,2053
11,2,set,B,2054
9,2,set,A,2055
25,2,set,A,2056
19,2,set,A,2057
3,2,set,A,2058
20,2,set,A,2059
23,2,set,B,2060
53,2,set,B,2061
19,2,set,A,2062
15,2,set,B,2063
31,2,set,B,2064
15,2,set,B,2065
17,2,set,A,2066
45,2,set,A,2067
12,2,set,B,2068
11,2,set,A,2069
6,2,set,B,2070
24,2,set,B,2071
11,2,set,A,2072
5,2,set,A,2073
16,2,set,A,2074
9,2,set,A,2075
5,2,set,A,2076
5,2,set,B,2077
9,2,set,A,2078
26,2,set,A,2079
13,2,set,A,2080
18,2,set,B,2081
21,2,set,A,2082
17,2,set,A,2083
8,2,set,A,2084
40,2,set,B,2085
35,2,set,A,2086
27,2,set,B,2087
17,2,set,B,2088
8,2,set,B,2089
4,2,set,B,2090
4,2,set,A,2091
13,2,set,A,2092
8,2,set,B,2093
19,2,set,B,2094
2,2,set,A,2095
48,2,set,A,2096
23,2,set,A,2097
28,2,set,A,2098
5,2,set,A,2099
3,2,set,B,2100
7,2,set,B,2101
7,2,set,A,2102
4,2,set,B,2103
4,2,set,A,2104
18,2,set,B,2105
10,2,set,B,2106
9,2,set,B,2107
23,2,set,B,2108
3,2,set,A,2109
30,2,set,B,2110
3,2,set,B,2111
15,2,set,A,2112
74,2,set,A,2113
4,2,set,B,2114
10,2,set,B,2115
8,2,set,B,2116
14,2,set,B,2117
17,2,set,B,2118
4,2,set,B,2119
4,2,set,B,2120
3,2,set,B,2121
29,2,set,A,2122
9,2,set,A,2123
5,2,set,B,2124
3,2,set,B,2125
4,2,set,B,2126
10,2,set,A,2127
8,2,set,A,2128
6,2,set,B,2129
6,2,set,A,2130
16,2,set,B,2131
3,2,set,A,2132
16,2,set,A,2133
27,2,set,A,2134
9,2,set,B,2135
7,2,set,A,2136
8,2,set,B,2137
3,2,set,B,2138
11,2,set,B,2139
11,2,set,B,2140
60,2,set,A,2141
47,2,set,A,2142
22,2,set,B,2143
8,2,set,A,2144
43,2,set,B,2145
4,2,set,A,2146
41,2,set,A,2147
10,2,set,B,2148
78,2,set,A,2149
18,2,set,A,2150
2,2,set,B,2151
74,2,set,B,2152
64,2,set,B,2153
29,2,set,A,2154
6,2,set,B,2155
19,2,set,B,2156
20,2,set,B,2157
7,2,set,A,2158
13,2,set,B,2159
5,2,set,A,2160
2,2,set,B,2161
32,2,set,A,2162
7,2,set,B,2163
16,2,set,B,2164
15,2,set,A,2165
4,2,set,A,2166
27,2,set,A,2167
66,2,set,A,2168
15,2,set,B,2169
5,2,set,A,2170
8,2,set,A,2171
24,2,set,A,2172
26,2,set,B,2173
51,2,set,A,2174
7,2,set,A,2175
28,2,set,A,2176
29,2,set,B,2177
8,2,set,A,2178
11,2,set,A,2179
39,2,set,B,2180
24,2,set,B,2181
25,2,set,B,2182
20,2,set,B,2183
49,2,set,B,2184
32,2,set,A,2185
25,2,set,B,2186
28,2,set,B,2187
13,2,set,B,2188
13,2,set,B,2189
11,2,set,B,2190
12,2,set,B,2191
16,2,set,A,2192
5,2,set,B,2193
5,2,set,A,2194
8,2,set,B,2195
20,2,set,B,2196
16,2,set,B,2197
37,2,set,B,2198
6,2,set,B,2199
18,2,set,B,2200
49,2,set,B,2201
8,2,set,A,2202
3,2,set,B,2203
41,2,set,B,2204
6,2,set,A,2205
2,2,set,A,2206
18,2,set,A,2207
31,2,set,A,2208
12,2,set,B,2209
9,2,set,A,2210
54,2,set,A,2211
49,2,set,A,2212
2,2,set,B,2213
4,2,set,A,2214
32,2,set,A,2215
11,2,set,A,2216
17,2,set,A,2217
3,2,set,B,2218
26,2,set,A,2219
28,2,set,B,2220
15,2,set,B,2221
15,2,set,A,2222
10,2,set,A,2223
17,2,set,A,2224
9,2,set,B,2225
19,2,set,A,2226
30,2,set,A,2227
12,2,set,B,2228
3,2,set,A,2229
9,2,set,A,2230
8,2,set,A,2231
4,2,set,B,2232
10,2,set,B,2233
4,2,set,B,2234
8,2,set,B,2235
5,2,set,B,2236
16,2,set,A,2237
15,2,set,B,2238
3,2,set,B,2239
15,2,set,B,2240
7,2,set,B,2241
4,2,set,B,2242
34,2,set,B,2243
38,2,set,B,2244
55,2,set,A,2245
33,2,set,A,2246
3,2,set,B,2247
17,2,set,B,2248
25,2,set,B,2249
8,2,set,A,2250
15,2,set,A,2251
32,2,set,B,2252
12,2,set,B,2253
20,2,set,A,2254
9,2,set,A,2255
14,2,set,B,2256
10,2,set,A,2257
26,2,set,A,2258
4,2,set,A,2259
24,2,set,B,2260
8,2,set,B,2261
7,2,set,A,2262
24,2,set,A,2263
10,2,set,B,2264
53,2,set,B,2265
4,2,set,B,2266
4,2,set,A,2267
19,2,set,B,2268
3,2,set,B,2269
43,2,set,B,2270
16,2,set,A,2271
2,2,set,A,2272
55,2,set,A,2273
8,2,set,A,2274
22,2,set,A,2275
7,2,set,B,2276
9,2,set,A,2277
8,2,set,B,2278
17,2,set,B,2279
93,2,set,A,2280
5,2,set,A,2281
20,2,set,A,2282
5,2,set,A,2283
40,2,set,B,2284
22,2,set,A,2285
33,2,set,B,2286
9,2,set,A,2287
18,2,set,A,2288
9,2,set,A,2289
40,2,set,A,2290
11,2,set,B,2291
5,2,set,A,2292
6,2,set,B,2293
17,2,set,A,2294
6,2,set,B,2295
10,2,set,A,2296
41,2,set,B,2297
5,2,set,A,2298
31,2,set,A,2299
27,2,set,B,2300
3,2,set,B,2301
13,2,set,A,2302
17,2,set,B,2303
5,2,set,A,2304
7,2,set,A,2305
20,2,set,A,2306
10,2,set,B,2307
5,2,set,A,2308
7,2,set,B,2309
42,2,set,A,2310
3,2,set,A,2311
18,2,set,A,2312
3,2,set,A,2313
3,2,set,A,2314
20,2,set,B,2315
6,2,set,B,2316
12,2,set,B,2317
2,2,set,B,2318
46,2,set,A,2319
12,2,set,B,2320
33,2,set,A,2321
85,2,set,A,2322
7,2,set,A,2323
30,2,set,B,2324
12,2,set,B,2325
10,2,set,B,2326
42,2,set,A,2327
46,2,set,B,2328
31,2,set,B,2329
42,2,set,B,2330
20,2,set,B,2331
55,2,set,B,2332
18,2,set,A,2333
7,2,set,A,2334
28,2,set,A,2335
30,2,set,B,2336
17,2,set,B,2337
20,2,set,B,2338
53,2,set,B,2339
14,2,set,B,2340
5,2,set,B,2341
40,2,set,A,2342
16,2,set,B,2343
15,2,set,B,2344
24,2,set,B,2345
23,2,set,B,2346
8,2,set,A,2347
23,2,set,B,2348
24,2,set,A,2349
26,2,set,A,2350
20,2,set,B,2351
27,2,set,A,2352
22,2,set,B,2353
13,2,set,A,2354
5,2,set,B,2355
9,2,set,B,2356
5,2,set,B,2357
11,2,set,A,2358
8,2,set,A,2359
3,2,set,B,2360
21,2,set,B,2361
16,2,set,B,2362
38,2,set,A,2363
60,2,set,A,2364
20,2,set,A,2365
30,2,set,B,2366
4,2,set,A,2367
18,2,set,A,2368
4,2,set,A,2369
29,2,set,A,2370
4,2,set,B,2371
30,2,set,A,2372
8,2,set,A,2373
17,2,set,A,2374
27,2,set,A,2375
8,2,set,B,2376
11,2,set,B,2377
26,2,set,A,2378
22,2,set,A,2379
29,2,set,B,2380
15,2,set,A,2381
19,2,set,A,2382
7,2,set,B,2383
4,2,set,A,2384
31,2,set,A,2385
11,2,set,A,2386
8,2,set,B,2387
4,2,set,B,2388
21,2,set,A,2389
37,2,set,B,2390
7,2,set,A,2391
26,2,set,A,2392
8,2,set,B,2393
9,2,set,A,2394
3,2,set,B,2395
18,2,set,B,2396
7,2,set,A,2397
29,2,set,B,2398
12,2,set,A,2399
17,2,set,B,2400
3,2,set,A,2401
6,2,set,A,2402
19,2,set,B,2403
43,2,set,B,2404
21,2,set,B,2405
31,2,set,A,2406
4,2,set,A,2407
3,2,set,A,2408
22,2,set,B,2409
17,2,set,B,2410
57,2,set,A,2411
5,2,set,A,2412
17,2,set,B,2413
6,2,set,B,2414
4,2,set,A,2415
50,2,set,B,2416
28,2,set,A,2417
22,2,set,A,2418
9,2,set,A,2419
24,2,set,B,2420
13,2,set,A,2421
19,2,set,A,2422
24,2,set,B,2423
11,2,set,B,2424
13,2,set,A,2425
15,2,set,B,2426
40,2,set,B,2427
13,2,set,A,2428
8,2,set,B,2429
15,2,set,A,2430
24,2,set,A,2431
12,2,set,B,2432
5,2,set,B,2433
22,2,set,B,2434
50,2,set,A,2435
17,2,set,A,2436
28,2,set,B,2437
28,2,set,B,2438
20,2,set,A,2439
18,2,set,B,2440
58,2,set,B,2441
14,2,set,A,2442
38,2,set,A,2443
24,2,set,B,2444
20,2,set,A,2445
16,2,set,B,2446
13,2,set,A,2447
29,2,set,A,2448
25,2,set,A,2449
6,2,set,A,2450
7,2,set,B,2451
7,2,set,B,2452
4,2,set,B,2453
6,2,set,A,2454
21,2,set,B,2455
10,2,set,B,2456
8,2,set,A,2457
11,2,set,B,2458
14,2,set,A,2459
8,2,set,B,2460
14,2,set,B,2461
32,2,set,A,2462
20,2,set,B,2463
14,2,set,B,2464
17,2,set,B,2465
7,2,set,A,2466
61,2,set,A,2467
19,2,set,A,2468
34,2,set,A,2469
19,2,set,B,2470
11,2,set,A,2471
27,2,set,B,2472
64,2,set,B,2473
20,2,set,B,2474
44,2,set,A,2475
55,2,set,B,2476
4,2,set,A,2477
5,2,set,B,2478
11,2,set,A,2479
20,2,set,A,2480
79,2,set,A,2481
8,2,set,B,2482
4,2,set,B,2483
18,2,set,B,2484
6,2,set,B,2485
37,2,set,A,2486
25,2,set,B,2487
4,2,set,B,2488
7,2,set,B,2489
17,2,set,B,2490
22,2,set,B,2491
4,2,set,A,2492
23,2,set,B,2493
33,2,set,B,2494
17,2,set,A,2495
10,2,set,A,2496
3,2,set,A,2497
34,2,set,A,2498
41,2,set,A,2499
3,2,set,B,2500
12,2,set,A,2501
21,2,set,B,2502
4,2,set,A,2503
12,2,set,A,2504
31,2,set,A,2505
20,2,set,B,2506
7,2,set,A,2507
22,2,set,B,2508
46,2,set,A,2509
14,2,set,A,2510
49,2,set,A,2511
4,2,set,B,2512
22,2,set,A,2513
15,2,set,A,2514
39,2,set,B,2515
12,2,set,B,2516
13,2,set,B,2517
21,2,set,A,2518
2,2,set,A,2519
19,2,set,B,2520
8,2,set,B,2521
12,2,set,B,2522
11,2,set,B,2523
8,2,set,B,2524
9,2,set,A,2525
50,2,set,B,2526
4,2,set,A,2527
10,2,set,A,2528
9,2,set,A,2529
3,2,set,B,2530
3,2,set,A,2531
9,2,set,A,2532
8,2,set,A,2533
15,2,set,A,2534
45,2,set,A,2535
51,2,set,B,2536
4,2,set,A,2537
8,2,set,A,2538
8,2,set,A,2539
34,2,set,B,2540
9,2,set,A,2541
24,2,set,B,2542
38,2,set,B,2543
9,2,set,B,2544
5,2,set,B,2545
22,2,set,A,2546
19,2,set,B,2547
3,2,set,B,2548
43,2,set,B,2549
5,2,set,B,2550
8,2,set,A,2551
14,2,set,B,2552
12,2,set,B,2553
19,2,set,A,2554
9,2,set,A,2555
11,2,set,A,2556
21,2,set,A,2557
16,2,set,A,2558
10,2,set,B,2559
3,2,set,B,2560
17,2,set,A,2561
40,2,set,B,2562
23,2,set,B,2563
7,2,set,B,2564
9,2,set,A,2565
33,2,set,B,2566
29,2,set,A,2567
6,2,set,A,2568
7,2,set,A,2569
3,2,set,B,2570
17,2,set,A,2571
80,2,set,B,2572
11,2,set,A,2573
20,2,set,A,2574
66,2,set,B,2575
4,2,set,A,2576
14,2,set,B,2577
7,2,set,A,2578
20,2,set,B,2579
33,2,set,B,2580
9,2,set,B,2581
63,2,set,A,2582
17,2,set,B,2583
4,2,set,B,2584
21,2,set,A,2585
19,2,set,A,2586
6,2,set,B,2587
6,2,set,B,2588
26,2,set,B,2589
18,2,set,B,2590
18,2,set,B,2591
18,2,set,B,2592
18,2,set,B,2593
43,2,set,B,2594
9,2,set,A,2595
17,2,set,B,2596
8,2,set,A,2597
4,2,set,A,2598
80,2,set,B,2599
12,2,set,A,2600
15,2,set,A,2601
11,2,set,A,2602
43,2,set,B,2603
3,2,set,A,2604
21,2,set,A,2605
3,2,set,A,2606
3,2,set,B,2607
18,2,set,B,2608
4,2,set,B,2609
9,2,set,A,2610
3,2,set,B,2611
8,2,set,B,2612
27,2,set,B,2613
4,2,set,B,2614
15,2,set,B,2615
3,2,set,B,2616
11,2,set,B,2617
37,2,set,B,2618
20,2,set,B,2619
13,2,set,B,2620
20,2,set,B,2621
8,2,set,A,2622
4,2,set,A,2623
4,2,set,B,2624
3,2,set,B,2625
35,2,set,A,2626
11,2,set,A,2627
9,2,set,B,2628
11,2,set,B,2629
26,2,set,A,2630
43,2,set,B,2631
